id_etablissement,nom_etablissement,nom_russe,nom_bielorusse,ville_localite,rue,numero_rue,code_postal,latitude,longitude,site_web,telephone,email,email
way/544389615,Сярэдняя школа №21,Средняя школа №21,Сярэдняя школа №21,,,,,52.03909236190475,23.702393414285716,,,,
way/544513863,Базавая школа,Базовая школа,Базавая школа,,,,,53.29764326923077,26.238866384615385,http://volno.baranovichi.edu.by/,,,
way/544568738,Песковская средняя школа,Песковская средняя школа,Песковская средняя школа,,,,,52.18858555454546,24.245134681818183,,,,
way/545077389,Стытычэўская сярэдняя школа,Стытычевская средняя школа,Стытычэўская сярэдняя школа,,Мірная вуліца,16,225745,52.057038555555565,26.130982333333336,,,,
way/545315363,Гімназія № 1,Гимназия № 1,Гімназія № 1,,,,,53.58821266249999,25.8052675625,,,,
way/545350058,Зарубскі дзіцячы сад - сярэдняя школа Дубровенскага раёна,Зарубский детский сад - средняя школа Дубровенского района,Зарубскі дзіцячы сад - сярэдняя школа Дубровенскага раёна,,,,,54.525273081818185,30.933901563636365,https://saruby.schools.by,+375 (2137) 3-62-18,,saruby@mail.ru
way/545485609,Гімназія,Гимназия,Гімназія,,,,,53.59258533846153,25.81839233846154,,,,
way/546140195,Палянінавіцкая сярэдняя школа,Поляниновичская средняя школа,Палянінавіцкая сярэдняя школа,,,,,53.37882172,30.515615879999995,,,,
way/546659451,Сельскагаспадарчы прафесійны ліцэй,Сельскохозяйственный профессиональный лицей,Сельскагаспадарчы прафесійны ліцэй,,вуліца Леніна,36,231778,53.2002659125,24.013472025000002,http://bgspl.of.by/,+375(151) 2-17-30,,ptu194@tut.by
way/546903514,Шчомысліцкая сярэдняя школа,Щомыслицкая средняя школа,Шчомысліцкая сярэдняя школа,,,,,53.82382863,27.448563819999997,http://shemyslica.minsk.edu.by/,,,
way/547056045,Калядзіцкі ВПК дзіцячы сад-пачатковая школа,Колядичский УПК детский сад — начальная школа,Калядзіцкі ВПК дзіцячы сад-пачатковая школа,,,,,52.63234142499999,24.545995575,,,,
way/547894241,"Дзіцячы сад - сярэдняя школа, Струбніцкі НПК","Детский сад - средняя школа, струбницкий УПК","Дзіцячы сад - сярэдняя школа, Струбніцкі НПК",,,,,53.315136966666664,24.603499911111115,,,,
way/548030320,СШ №1,СШ №1,СШ №1,,,,,53.1359066,30.805458875,,,,
way/548293655,Парплішчанская сярэдняя школа,Порплищенская средняя школа,Парплішчанская сярэдняя школа,,Школьная вуліца,2А,,54.959495016666665,27.653042033333335,https://porplische.schools.by/,,,
way/549033561,Сярэдняя школа № 3,Средняя школа № 3,Сярэдняя школа № 3,,,,,54.609183729629635,25.971047811111116,https://sch3.edu-ostrovets.gov.by/,+375 1591 28983,sc3@ostrovets.gov.by,sc3@ostrovets.gov.by
way/549096024,СШ №2,СШ №2,СШ №2,,,,,53.80156597500001,30.964801683333334,,,,
way/549707020,Слабадская сярэдняя школа,Слободская средняя школа,Слабадская сярэдняя школа,,,,,52.521001,24.51277916,http://slobudka-school.pruzhany.by/,,,
way/549960886,Махроўская школа,Мохровская школа,Махроўская школа,,,,,51.98071085882353,25.55875230588235,,,,
way/550882122,Падароскі дзіцячы сад - сярэдняя школа,Подоросский детский сад - средняя школа,Падароскі дзіцячы сад - сярэдняя школа,,,,,52.98600871111111,24.615626933333335,https://podorosk.schools.by/,,,
way/551272273,СШ №9,СШ №9,СШ №9,,,,,53.07154487333333,25.31419253333333,,,,
way/551289150,Сярэдняя школа №3,Средняя школа №3,Сярэдняя школа №3,,,,,53.085941831818175,25.307346495454542,,,,
way/551289151,Сярэдняя школа №10,Средняя школа №10,Сярэдняя школа №10,,,,,53.08606743043479,25.306281513043476,,,,
way/551409566,Ёлкаўская сярэдняя школа,Ёлковская средняя школа,Ёлкаўская сярэдняя школа,,,,,53.1300210375,25.134998437500002,https://elka.schools.by/,,,
way/551698926,Гімназія,Гимназия,Гімназія,,,,,52.55598192105263,24.460285936842105,http://gymnasium.pruzhany.by/,+375 (1632) 2-79-34,gymnasium@pruzhany.by,gymnasium@pruzhany.by
way/551699876,Сярэдняя школа №4,Средняя школа №4,Сярэдняя школа №4,,вуліца Макаранкі,16,,52.552839018181814,24.471045727272724,http://school4.pruzhany.by/,,,
way/551934884,Дунілавіцкая яслі-сад-сярэдняя школа,Дуниловичская ясли-сад-средняя школа,Дунілавіцкая яслі-сад-сярэдняя школа,Дунілавічы,Школьная вуліца,9,,55.087110910000014,27.23854798,https://dunschool.do.am/,,,
way/552311491,СШ №130 імя Рут Уолер,СШ №130 имени Рут Уоллер,СШ №130 імя Рут Уолер,,,,,53.838354122580625,27.57051342580645,,,,
way/552473921,Аўтадром,Автодром,Аўтадром,,,,,52.27535777142857,26.735453057142852,,,,
way/553155370,Сярэдняя школа №9 г. Маладзечна,Средняя школа №9 г. Молодечно,Сярэдняя школа №9 г. Маладзечна,,,,,54.3251198642857,26.842200421428572,,,,
way/553865407,Карпекскі дзіцячы сад,Карпекский детский сад,Карпекскі дзіцячы сад,,вуліца Фаміна,25,,55.45353053846155,28.976230476923085,https://sad-karpeki.schools.by/,,,
way/554111505,Школа № 7,Школа № 7,Школа № 7,,,,,54.49473457777778,30.403104355555552,http://school7.goroo-orsha.by/,+375(216) 54-89-84,,07.school.orsha@gmail.com
way/554221176,Сярэдняя школа №2,Средняя школа №2,Сярэдняя школа №2,,,,,54.026014255555566,28.074400722222222,,,,
way/554221179,Школа №3,Школа №3,Школа №3,,,,,54.018354439999996,28.06345369,,,,
way/554481513,Сярэдняя школа №77,Средняя школа №77,Сярэдняя школа №77,,,,,53.86079641428571,27.627909628571434,,,,
way/555706390,Галынкоўская сярэдняя школа,Голынковская средняя школа,Галынкоўская сярэдняя школа,,,,,53.216301093333335,25.03934581333333,https://golynka.schools.by/,,,
way/556309504,Школа № 1,Школа № 1,Школа № 1,,,,,53.51707840000001,30.24306194166667,https://byhov1.schools.by/,+375-2231-77-492;+375-2231-77-941,,bychov.ch1@yandex.ru
way/556349568,Сярэдняя школа №24,Средняя школа №24,Сярэдняя школа №24,,,,,53.83695615869565,27.580544782608694,,,,
way/556493482,Гімназія №40,Гимназия №40,Гімназія №40,,,,,53.837972311538465,27.581106838461537,,,,
way/557504059,Сушчэўская сярэдняя школа,Сущёвская средняя школа,Сушчэўская сярэдняя школа,,,,,55.349458166666665,30.23323564444444,,,,
way/558796468,Данілавіцкі НПК ЯС-СШ,Даниловичский УПК ЯС-СШ,Данілавіцкі НПК ЯС-СШ,,,,,53.60846187142857,27.371223785714278,,,,
way/559087566,Школа,Школа,Школа,,,,,55.18668008888889,28.264809922222224,,,,
way/559605202,Школа № 2,Школа № 2,Школа № 2,,,,,53.33084175,31.383399433333334,,,,
way/559605208,Гімназія №1,Гимназия №1,Гімназія №1,,,,,53.33133783000001,31.39595711,,,,
way/560092069,СШ №3,СШ №3,СШ №3,,,,,52.47573471538461,25.17430946153846,,,,
way/561959291,Азярэцкая базавая школа,Озерецкая базовая школа,Азярэцкая базавая школа,,,,,54.42212064444445,29.76806566666666,https://ozertsy.schools.by/,+375 2136 34437,skola_66@mail.ru,skola_66@mail.ru
way/562489555,Здзітаўская сярэдняя школа,Здитовская средняя школа,Здзітаўская сярэдняя школа,,,,,52.42469855882352,25.26329348823529,http://zditovo.bereza.edu.by/,,,
way/563459311,Аброўская сярэдняя школа,Обровская средняя школа,Аброўская сярэдняя школа,,Школьны завулак,4,,52.507062730769235,25.567454615384612,,,,
way/563460684,Сярэдняя школа №90,Средняя школа №90,Сярэдняя школа №90,,,,,53.87623366315788,27.538608226315784,http://sch90.minsk.edu.by/,,,
way/563676234,Шаняўская сярэдняя школа імя Міколы Засіма,Шеневская средняя школа имени Миколы Засима,Шаняўская сярэдняя школа імя Міколы Засіма,,,,,52.526129319999995,24.39353557,http://sheni-school.pruzhany.by/,,,
way/564647510,ДУА «Хажоўская сярэдняя школа Маладзечанскага раёна»,ГУО «Хожовская средняя школа Молодечненского района»,ДУА «Хажоўская сярэдняя школа Маладзечанскага раёна»,,,,,54.24867031818181,26.8391978,,,,
way/565014266,Пачатковая школа,Начальная школа,Пачатковая школа,,,,,53.623682225,27.891824399999997,,,,
way/565082090,Школа №8,Школа №8,Школа №8,Кобрын,Паркавая вуліца,2,225301,52.19727453076923,24.345291146153844,http://sch8.kobrin.edu.by,+375164221083,,sch8@kobrin.edu.by
way/565082103,Школа №7,Школа №7,Школа №7,,вуліца Дзяржынскага,55,225301,52.20260215172413,24.344856572413793,http://sch7.kobrin.edu.by,+375164221774,sch7@kobrin.edu.by,sch7@kobrin.edu.by
way/565190798,Празароцкая сярэдняя школа,Прозорокская средняя школа,Празароцкая сярэдняя школа,,,,,55.29007658571429,28.218513599999998,https://prozoroki.rooglub.gov.by/,,,
way/566536319,Сярэдняя школа №85,Средняя школа №85,Сярэдняя школа №85,,,,,53.8675866625,27.648845787499997,,,,
way/566817101,Хадосаўская базавая школа,Ходосовская базовая школа,Хадосаўская базавая школа,,,,,52.46734283333333,23.730845666666667,,,,
way/568436423,ДУА Вучэбна-педагагічны комплекс Раготнаўскі дзіцячы сад-базавая школа,ГУО Учебно-педагогический комплекс Роготновский детский сад-базовая школа,ДУА Вучэбна-педагагічны комплекс Раготнаўскі дзіцячы сад-базавая школа,,,,,53.344855575000004,25.4827692625,https://rogotnovo.znaj.by/,,,
way/569360818,Вярэйкаўская сярэдняя школа,Верейковская средняя школа,Вярэйкаўская сярэдняя школа,,,,,53.248746264285714,24.180832057142858,https://vereiki.schools.by/,,,
way/569635549,Алекшыцкая сярэдняя школа,Олекшицкая средняя школа,Алекшыцкая сярэдняя школа,,,,,53.340317257142864,23.947290385714286,,,,
way/569676607,Луцкаўлянская сярэдняя школа,Луцковлянская средняя школа,Луцкаўлянская сярэдняя школа,,,,,53.441271363999995,23.93189672399999,https://luckowlyany.grodruo.by/,+375152603909,luckowlyany.sch@grodno-region.by,luckowlyany.sch@grodno-region.by
way/569923172,Індурская сярэдняя школа,Индурская средняя школа,Індурская сярэдняя школа,,,,231712,53.465543775,23.881537774999998,https://indura.grodruo.by/,+375152601678,indura.sch@grodno-region.by,indura.sch@grodno-region.by
way/570095562,Парэчанская сярэдняя школа,Пореченская средняя школа,Парэчанская сярэдняя школа,Парэчча,вуліца Палякова,29Б,,53.88069862105263,24.13719552631579,,,,
way/570329994,Сярэдняя школа аг. Памежны,Средняя школа аг. Пограничный,Сярэдняя школа аг. Памежны,Пагранічны,Савецкая вуліца,57,,53.117672344999995,23.96867505,http://pogrgymn.berestovica.edu.by/,,,
way/570671308,Крынічанская Сярэдняя школа,Криничанская Средняя Школа,Крынічанская Сярэдняя школа,,,,,51.99577845833333,29.324264233333334,https://krinichnyi.schools.by/,+375 236 209965,krin.ssch@yandex.by,krin.ssch@yandex.by
way/570903017,Курылавіцкі дзіцячы садок - сярэдняя школа,Куриловичский детский сад - средняя школа,Курылавіцкі дзіцячы садок - сярэдняя школа,,,,,53.3589302125,24.876150081250003,https://kuril-ms.schools.by/,,,
way/571338468,Сярэдняя школа №96,Средняя школа №96,Сярэдняя школа №96,,,,,53.89936933333334,27.49898406666666,,,,
way/571659926,Дзіцячы сад - сярэдняя школа - Рудаяворскі НПК,Детский сад - средняя школа - Рудаяворский УПК,Дзіцячы сад - сярэдняя школа - Рудаяворскі НПК,,,,,53.404323506249995,25.109158375,,,,
way/572746292,Адрыжынская сярэдняя школа,Одрижинская средняя школа,Адрыжынская сярэдняя школа,,,,,51.97427589,25.46187605,,,,
way/575112138,Парэцкая дзяржаўная санаторная школа-інтэрнат,Поречская государственная санаторная школа-интернат,Парэцкая дзяржаўная санаторная школа-інтэрнат,,,,,53.879632175,24.1402736875,https://sschi-poreche.schools.by/,,,
way/576799700,Васілевіцкая спецыяльная агульнаадукацыйная школа-інтэрнат для дзяцей з парушэннямі зроку,Василевичская специальная общеобразовательная школа-интернат для детей с нарушениями зрения,Васілевіцкая спецыяльная агульнаадукацыйная школа-інтэрнат для дзяцей з парушэннямі зроку,,,,,52.2521196,29.831510459999997,,,,
way/578837932,Лапіцкая сярэдняя школа,Лапичская средняя школа,Лапіцкая сярэдняя школа,,,,,53.42675050588236,28.482946776470587,https://lapichy.schools.by/,,Lapichyschool@tut.by,Lapichyschool@tut.by
way/579564172,Старадварэцкі яслі-сад-базавая школа,Стародворецкий ясли-сад-базовая школа,Старадварэцкі яслі-сад-базавая школа,,,,,53.2585791,24.102048559999997,https://stdvorec.schools.by/,,,
way/580937145,Мазоловская государственная общеобразовательная средняя школа,Мазоловская государственная общеобразовательная средняя школа,Мазоловская государственная общеобразовательная средняя школа,,,,,55.2763839,30.13451708181818,,,,
way/582479229,Сярэдняя школа №17,Средняя школа №17,Сярэдняя школа №17,,,,,53.89618538421052,25.255589252631573,,+375 154 652975,,
way/585297246,Дабрамыслінская сярэдняя школа,Добромыслинская средняя школа,Дабрамыслінская сярэдняя школа,,,,,54.92725694000001,30.675894060000005,https://dobromisl.schools.by/,+375 2138 50618,,dob@liozno.edu.by
way/585526831,Сіняўская сярэдняя школа,Синявская средняя школа,Сіняўская сярэдняя школа,,,,,52.9658167,26.462621600000006,,,,
way/587289359,Сярэдняя адукацыйная школа,Сярэдняя адукацыйная школа,Сярэдняя адукацыйная школа,,,,,52.42002483,28.95730206,,,,
way/587321565,Кабакоўская сярэдняя школа,Кабаковская средняя школа,Кабакоўская сярэдняя школа,,,,,52.501264436363634,24.770051300000002,http://kabaki.bereza.edu.by/,,,
way/587873562,Багданоўскі вучэбна-педагагічны комплекс дзіцячы сад - сярэдняя школа,Богдановский УПК детский сад – средняя школа,Багданоўскі вучэбна-педагагічны комплекс дзіцячы сад - сярэдняя школа,,,,,54.17285652666667,26.147927066666668,http://schoolbogdanovo.edu.minskregion.by/,,,
way/587949904,Замастоцкі дзіцячы сад-сярэдняя школа,Замосточская детский сад-средняя школа,Замастоцкі дзіцячы сад-сярэдняя школа,Замасточча,Школьная вуліца,9,211232,55.01460312941177,30.18092188823529,https://zamostochie.schools.by/,+375 212 201425,,zamost.school14@yandex.ru
way/589274673,Машканская дзіцячы сад - сярэдняя школа,Мошканская детский сад - средняя школа,Машканская дзіцячы сад - сярэдняя школа,,,,,54.95795583333334,30.04510224166667,,,,
way/590551817,Маўчадская сярэдняя школа,Молчадская средняя школа,Маўчадская сярэдняя школа,,,,,53.31548188571429,25.69284089285714,http://molchadsk.baranovichi.edu.by/,,,
way/592060637,Дзіцячы дом-інтэрнат,Детский дом-интернат,Дзіцячы дом-інтэрнат,,,,,54.8309410076923,30.225634084615383,,,,
way/592782936,Наваельнянская СШ,Новоельнянская СШ,Наваельнянская СШ,,,,,53.46325043,25.57644927,,,,
way/593164775,Параслянская сярэдняя школа,Порослянская средняя школа,Параслянская сярэдняя школа,,,,,52.603612609090916,24.39884399090909,http://poroslyany-school.pruzhany.by/,,,
way/594590901,Сярэдняя школа №1 в. Копішча,Средняя школа №1 д. Копище,Сярэдняя школа №1 в. Копішча,Копішча,Авіяцыйная вуліца,2,220125,53.95493196451613,27.669081164516133,http://newschool.by/,+375 17 270 41 03,sch1newbor@tut.by,sch1newbor@tut.by
way/596975865,Вялікасельскі ВПК дзіцячы сад-базавая школа,Великосельский УПК детский сад-базовая школа,Вялікасельскі ВПК дзіцячы сад-базавая школа,,,,,52.6323727,24.314737363636365,http://velikoeselo-school.pruzhany.by/,,velikoeselo-school@pruzhany.by,velikoeselo-school@pruzhany.by
way/597891944,Карнадскі дзіцячы сад-базавая школа,Корнадский детский сад-базовая школа,Карнадскі дзіцячы сад-базавая школа,,,,,52.802652658333336,24.485363375000002,https://kornad.schools.by/,,,
way/598364521,Крывіцкая сярэдняя школа,Крывіцкая сярэдняя школа,Крывіцкая сярэдняя школа,,,,,52.82436215,27.3880018625,https://krivichi.edus.by,,,
way/599039156,Сярэдняя школа №2 г.Скідзеля,Средняя школа №2 г.Скиделя,Сярэдняя школа №2 г.Скідзеля,,вуліца Кірава,29,,53.57074245833334,24.19723654166667,,,,
way/599039159,Скідзельская ДЮСШ,Скидельская ДЮСШ,Скідзельская ДЮСШ,,вуліца Кірава,,,53.57161572857142,24.198723442857148,,,,
way/601734435,Лагазінская сярэдняя школа,Логозинская средняя школа,Лагазінская сярэдняя школа,,Школьная вуліца,2,,54.23194631,27.76378226,https://logoza.logoysk-edu.gov.by,+375 17 7443382,,
way/601902572,Мастоцкая сярэдняя школа,Мостокская средняя школа,Мастоцкая сярэдняя школа,,,,,53.97134912222222,30.465066922222224,http://mostok.mogilev.edu.by/,,,
way/604982651,Сярэдняя школа №4,Средняя школа № 4,Сярэдняя школа №4,,,,,53.22406236250001,26.6669923375,https://сш4.несвиж-асвета.бел,,,
way/610243577,Мазалаўская школа,Мазоловская школа,Мазалаўская школа,,,,,53.98107684545455,31.582828518181817,,,,
way/610447082,Ляснянская сярэдняя школа,Леснянская средняя школа,Ляснянская сярэдняя школа,,,,,52.9894475,25.763662471428574,http://lesnaja.baranovichi.edu.by/,,,
way/611203758,Ізабелінскі вучэбна-педагагічны комплекс дзіцячы сад - сярэдняя школа,Изабелинский учебно-педагогический комплекс детский сад - средняя школа,Ізабелінскі вучэбна-педагагічны комплекс дзіцячы сад - сярэдняя школа,,,,,53.09477213125,24.554215637499993,https://izabelin.schools.by/,,,
way/611532875,Альбрэхтаўская сярэдняя школа,Альбрехтовская средняя школа,Альбрэхтаўская сярэдняя школа,,,,,55.87561004285714,28.843518085714287,,,,
way/615641636,Пачатковая школа,Начальная школа,Пачатковая школа,,Камуністычная вуліца,6,,53.600121009999995,24.9783966,,,,
way/615773358,Дубненская сярэдняя школа,Дубненская средняя школа,Дубненская сярэдняя школа,,,,,53.44541351538461,24.376642230769228,https://dubno.schools.by/,,dubno.ms@tut.by,dubno.ms@tut.by
way/616166475,Першамайская школа,Первомайская Школа,Першамайская школа,,,,,53.90836054545454,24.64651480909091,,,,
way/617199157,Спораўская сярэдняя школа,Споровская средняя школа,Спораўская сярэдняя школа,,,,,52.424054214285725,25.332955871428567,http://sporovo.bereza.edu.by/,,,
way/617352247,Пескаўская сярэдняя школа,Песковская средняя школа,Пескаўская сярэдняя школа,,,,,52.499939456521744,25.191606843478258,http://peski.bereza.edu.by/,,,
way/617379025,Бярозаўская базавая школа імя А.М.Застаўнога,Берёзовская базовая школа имени А.Н.Заставного,Бярозаўская базавая школа імя А.М.Застаўнога,,,,,52.552705530000004,24.962625730000003,http://bsch.bereza.edu.by/,,,
way/620128333,ДУА «Сеніцкая дзіцячая школа мастацтваў»,ГУО «Сеницкая детская школа искусств»,ДУА «Сеніцкая дзіцячая школа мастацтваў»,,,,223056,53.82821011,27.521606230000003,,+375175061147,,
way/620151575,Сярэдняя школа № 41 імя Кузняцова,Средняя школа № 41 имени Кузнецова,Сярэдняя школа № 41 імя Кузняцова,,вуліца Францішка Багушэвіча,24,230018,53.6158355125,23.813112775,https://sch41.oktobrgrodno.gov.by/,+375152677617,sch41@oktobrgrodno.gov.by,sch41@oktobrgrodno.gov.by
way/620372809,Міжлеская сярэдняя школа,Междулесская средняя школа,Міжлеская сярэдняя школа,,,,,52.387679614285716,25.015699785714283,http://mezhdulesse.bereza.edu.by/,,,
way/621759889,Астроўская сярэдняя школа,Островская средняя школа,Астроўская сярэдняя школа,,,,,53.35589549999998,26.415109392307695,https://xn--b1amfoalgi.xn----8sbafcoeer1c5bfp.xn--90ais/,,,
way/622253444,Цэльская сярэдняя школа,Цельская средняя школа,Цэльская сярэдняя школа,,,,,53.39356502,28.458007519999995,https://cel.schools.by/,,,
way/622847277,Бараўлянская сярэдняя школа №3,Боровлянская средняя школа №3,Бараўлянская сярэдняя школа №3,Лескаўка,Светлая вуліца,2Б,223040,53.995585375,27.708862433333337,http://bor-sch3.minsk.edu.by/,+375 17 514-79-30,,bor-sch3@minsk.edu.by
way/623807139,Хомская сярэдняя школа,Хомская средняя школа,Хомская сярэдняя школа,,,,,52.33670699374999,25.23059478125,http://homsk.drogichin.edu.by/,+375164477438,homsk-sh@drogichinoosit.brest.by,homsk-sh@drogichinoosit.brest.by
way/624337999,Сярэдняя школа №3,Средняя школа №3,Сярэдняя школа №3,,,,,52.53098750357143,24.982851492857147,http://sch3.bereza.edu.by/,,,
way/625304200,Даманаўская сярэдняя школа,Домановская средняя школа,Даманаўская сярэдняя школа,,,,,52.83208514999999,25.479917033333326,http://domanovo.rooivacevichi.gov.by/,,,
way/625555496,Быценьская сярэдняя школа,Бытенская средняя школа,Быценьская сярэдняя школа,,,,,52.87912582105263,25.500356015789475,http://byten.rooivacevichi.gov.by/,,,
way/625837494,Голдаўскі вучэбна-педагагічны комплекс дзіцячы сад – базавая школа,Голдовский учебно-педагогический комплекс детский сад – базовая школа,Голдаўскі вучэбна-педагагічны комплекс дзіцячы сад – базавая школа,,,,,53.69672905555555,25.10170817777778,,+375 154 590540,,
way/626390249,Лукаўская сярэдняя школа №2,Луковская средняя школа №2,Лукаўская сярэдняя школа №2,,,,,51.88783165555556,24.238994755555556,,,,
way/627615051,Гацукоўская сярэдняя школа,Гацуковская средняя школа,Гацукоўская сярэдняя школа,Гацук,,,,53.32828946428572,27.516349521428573,https://gacyk.slutsk-vedy.gov.by,8 017 95 74 336,gacykshool@gmail.com,gacykshool@gmail.com
way/627623649,Амговіцкая сярэдняя школа,Омговичская средняя школа,Амговіцкая сярэдняя школа,,,,,53.10259279999999,27.804356915384613,,,,
way/628524084,Школа №19,Школа №19,Школа №19,,,,,53.93058095789474,30.255018452631578,,,,
way/628561648,Любішчыцкая сярэдняя школа,Любищицкая средняя школа,Любішчыцкая сярэдняя школа,,,,,52.753386793333334,25.424578853333333,http://lyubi.rooivacevichi.gov.by/,,,
way/628774314,Сярэдняя школа №52,Средняя школа №52,Сярэдняя школа №52,,Каменнагорская вуліца,114,,53.9313938923077,27.43389560769231,,,,
way/629176532,Казловіцкая сярэдняя школа,Козловичская средняя школа,Казловіцкая сярэдняя школа,,,,,52.99807198888888,27.65301346666667,https://kozlovich.slutsk-vedy.gov.by,,,
way/629619137,Гімназія №3,Гимназия № 3,Гімназія №3,,Ленінская вуліца,41,,53.90078905263158,30.340203121052628,,,,
way/629634549,Сярэдняя школа № 1,Средняя школа № 1,Сярэдняя школа № 1,,Першамайская вуліца,24/2,,53.90340575882354,30.335583652941175,,,,
way/629634550,Сярэдняя школа №6,Средняя школа №6,Сярэдняя школа №6,,завулак Тані Карпінскай,2А,,53.903235054545455,30.33554796363636,,,,
way/629640741,Магілёўскі дзяржаўны прафесійны ліцэй № 7,Магілёўскі дзяржаўны прафесійны ліцэй № 7,Магілёўскі дзяржаўны прафесійны ліцэй № 7,,,,,53.871347483333345,30.314957441666664,,,,
way/629640843,Дзіцячая школа мастацтваў № 3 імя М.М.Салдатава,Детская школа искусств № 3 им. М.Н.Солдатова,Дзіцячая школа мастацтваў № 3 імя М.М.Салдатава,,,,,53.86793118333333,30.32606498333334,,,,
way/629641759,Ліцэй №1,Лицей №1,Ліцэй №1,,,,,53.89594348235294,30.319238852941172,,,,
way/629641852,Сярэдняя школа №11,Средняя школа №11,Сярэдняя школа №11,,,,,53.89584451428572,30.31779457857142,,,,
way/629642272,Сярэдняя школа №4,Средняя школа №4,Сярэдняя школа №4,,,,,53.90444345333334,30.322433993333334,,,,
way/629851070,Спецыяльная агульнаадукацыйная школа для дзяцей з парушэннямі псіхічнага развіцця (цяжкасцямі ў навучанні),Спецыяльная агульнаадукацыйная школа для дзяцей з парушэннямі псіхічнага развіцця (цяжкасцямі ў навучанні),Спецыяльная агульнаадукацыйная школа для дзяцей з парушэннямі псіхічнага развіцця (цяжкасцямі ў навучанні),,,,,53.90133746923076,30.338267630769224,,,,
way/629885327,Магілёўскі дзяржаўны абласны ліцэй №3,Магілёўскі дзяржаўны абласны ліцэй №3,Магілёўскі дзяржаўны абласны ліцэй №3,,,,,53.91009706153846,30.335576746153848,,,,
way/630333802,Дзеравянчыцкі яслі-сад-пачатковая школа,Деревянчицкий ясли-сад-начальная школа,Дзеравянчыцкі яслі-сад-пачатковая школа,,,,,53.03643758333334,25.264243783333338,,,,
way/630541045,Рахавіцкая сярэдняя школа,Раховичская средняя школа,Рахавіцкая сярэдняя школа,,,,,52.98762545,25.19660621666667,https://rahovichi.schools.by/,,,
way/631113343,Дашкоўская сярэдняя школа,Дашковская средняя школа,Дашкоўская сярэдняя школа,,Першамайская вуліца,2,,53.744767342857145,30.256897100000003,http://dashkovka.mogilev.edu.by,,,
way/631200355,Сярэдняя школа № 12,Средняя школа № 10,Сярэдняя школа № 10,,,,,53.92927676842106,30.316562063157892,,,,
way/632000470,Вымнянская сярэдняя школа,Вымнянская средняя школа,Вымнянская сярэдняя школа,,,,,55.258701050000006,30.600166387500003,,,,
way/635426084,Ліцэй БРУ,Ліцэй БРУ,Ліцэй БРУ,,,,,53.904238688888896,30.343203300000003,,,,
way/636361796,Гімназія г. Шклова,Гимназия г. Шклова,Гімназія г. Шклова,,,,,54.20022391111111,30.29962107777778,https://gymn-shklov.schools.by/,+375-2239-76-841;+375-2239-76-840,,gymnasiumshclov3@tut.by
way/637140848,Сярэдняя школа №38,Средняя школа №38,Сярэдняя школа №38,,,,,53.8657391,30.306946385714287,,,,
way/637286759,Сярэдняя школа № 1,Средняя школа № 1,Сярэдняя школа № 1,,,,,54.252729637499996,29.799248100000003,,,,
way/637516980,Вялікаэйсмантаўская сярэдняя школа,Большеэйсмонтовская средняя школа,Вялікаэйсмантаўская сярэдняя школа,,,,,53.363313113333334,24.0745353,http://beber.berestovica.edu.by/,,,
way/637751360,Чэрнеўская базавая школа,Черневская базовая школа,Чэрнеўская базавая школа,Чэрнева,,33,,55.72608251818181,27.25983120909091,,,,
way/638159175,Самахвалавіцкая сярэдняя школа,Самохваловичская средняя школа,Самахвалавіцкая сярэдняя школа,,,,,53.7396323375,27.508375943749996,https://samohvalovichi.schools.by/,,,
way/639466739,Школа-інтэрнат для дзяцей з парушэннямі зроку,Школа-интернат для детей с нарушениями зрения,Школа-інтэрнат для дзяцей з парушэннямі зроку,,,,,54.20254659999999,30.30021736666667,http://zrok.mogilev.by/,+375-2239-95-197;+375-2239-95-198,,sp.zrok@tut.by
way/640289378,Селішчанскі дзіцячы сад - пачатковая школа,Селещанский Детский сад Начальная школа,Селішчанскі дзіцячы сад - пачатковая школа,,,,,54.35498006153846,27.063897276923075,,,,
way/641728697,Запольская дзіцячы садок-сярэдняя школа,Запольская детский сад-средняя школа,Запольская дзіцячы садок-сярэдняя школа,,,,,55.50012145555555,30.772541177777775,https://zapole.schools.by/,,,
way/641906072,Школа №1,Школа №1,Школа №1,,,,,54.410351263636365,29.697231918181828,,,,
way/643484850,Сярэдняя школа №97,Средняя школа №97,Сярэдняя школа №97,,,,,53.84351784545454,27.50029473636364,http://sch97.minsk.edu.by/,,,
way/643484851,Сярэдняя школа №119,Средняя школа №119,Сярэдняя школа №119,,,,,53.84347356,27.49644777333333,http://sch119.minsk.edu.by/,,,
way/645176195,Школа-Інтэрнат,Школа-Интернат,Школа-Інтэрнат,,,,,53.894952275,26.746226755,,,,
way/645464393,Сярэдняя школа №5,Средняя школа №5,Сярэдняя школа №5,Жодзіна,вуліца Гагарына,16,222167,54.09326804444445,28.297816177777776,,,,
way/646518636,Сярэдняя школа №2,Средняя школа №2,Сярэдняя школа №2,Шчучын,Савецкая вуліца,39,231513,53.61337114285715,24.733094485714286,https://sch2schuchin.schools.by/,+375151475988,sch2@shhuchin.edu.by;sch2@mail.grodno.by,sch2@shhuchin.edu.by;sch2@mail.grodno.by
way/647739951,Гімназія №4,Гимназия № 4,Гімназія №4,,,,,53.91247465999999,27.44471995,,,,
way/647739952,Сярэдняя школа №201,Средняя школа №201,Сярэдняя школа №201,,,,,53.91321603809524,27.44292696666667,,,,
