source,nom,nom_en,longitude,latitude,ville,province,district,telephone,giga_id,niveau
OSM,Trường Tiểu học Thái Bình,,107.3438333,21.00691,,,,,,Primary
OSM,Trường tiểu học Đống Đa,,106.6560093,10.7814492,Ho Chi Minh City,,Tân Bình,,,Primary
OSM,Trường Tiểu học Vĩnh Trinh 3,,105.440759,10.2761318,,,,,,Primary
OSM,Trường Tiểu học Hà Huy Tập,,108.1993932,16.0704039,,,,,,Primary
OSM,Trường Tiểu học Trần Cao Vân,,108.2124829,16.0696408,Đà nẵng,,Thanh Khê,"+84 236 3821 684, 84 236 3821 684",,Primary
OSM,Trường Tiểu học Ông Ích Khiêm,,108.2127319,16.0752987,Đà Nẵng,,Hải Châu,,,Primary
OSM,Trường Tiểu học Trung Nhất,,106.6805971,10.7963467,,,,,,Primary
OSM,Trường Tiểu học Trần Quốc Toản,,106.6438985,10.7927467,Ho Chi Minh City,,Tan Binh,,,Primary
OSM,Trường Tiểu học Lê Văn Sỹ,,106.6670127,10.7986466,Ho Chi Minh City,Hồ Chí Minh,Tân Bình,,,Primary
OSM,Trươờng Tiểu học Lê Thị Hồng Gấm,,106.6442546,10.7851695,Phường 10,Hồ Chí Minh,Tân Bình,,,Primary
OSM,Trường Tiểu học Duy Tân,,106.6299694,10.7743932,,,,,,Primary
OSM,Trường Tiểu học Vũ Lăng,,105.8517848,20.9264415,,,,,,Primary
OSM,Trường Tiểu học Nông nghiệp,,105.9385661,21.0044771,,,,,,Primary
OSM,Trường Tiểu học Anh Dũng,,106.6987482,20.8020213,,,,,,Primary
OSM,Trường Tiểu học Lý Tự Trọng,Ly Tu Trong Primary School,107.9683179,21.5268164,,,,,,Primary
OSM,Trường Tiểu học Đào Phúc Lộc,Dao Phuc Loc Primary School,107.9723695,21.5288835,,,,,,Primary
OSM,Trường Tiểu Học & Trung học phổ thông Thái Bình Dương,,106.6732822,10.815582,,,,,,Primary
OSM,Trường Tiểu học Hồ Tùng Mậu,,105.7651415,21.0475464,,Hà Nội,Bắc Từ Liêm,,,Primary
OSM,Trường Tiểu học Đông Ngàn,,105.965959,21.1206192,Bắc Ninh,Bac Ninh,Thành phố Từ Sơn,,,Primary
OSM,Trường Tiểu học Phước Long A,,106.7643847,10.8228219,,,,,,Primary
OSM,Trường Tiểu học Ngô Gia Tự,,108.2371995,16.0594783,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Thị Hoa,Nguyen Thi Hoa Primary School,107.2664948,10.5010039,,,,,,Primary
OSM,Trường Tiểu học Long Phú,,107.0179472,10.6872113,,,,,,Primary
OSM,Trường Tiểu học Phước Thái 2,,107.0217302,10.6897587,,,,,,Primary
OSM,Trường Tiểu học Phước Thái,,107.033017,10.6762069,,,,,,Primary
OSM,Trường Tiểu học Thái Thiện,,107.027957,10.6800062,,,,,,Primary
OSM,Trường Tiểu học Tân Hiệp,,107.0444169,10.6912885,,,,,,Primary
OSM,Trường Tiểu học Hoàng Văn Thụ,,103.9658998,22.4942899,,,,,,Primary
OSM,Trường Tiểu học Duyên Hải,,103.9623329,22.5020738,,,,,,Primary
OSM,Trường Tiểu học Kim Đồng,,103.9679933,22.4980529,,,,,,Primary
OSM,Trường Tiểu học Lê Hồng Phong,Le Hong Phong Primary School,107.1912076,10.4052305,,,,,,Primary
OSM,Trường Tiểu học Trần Quốc Toản,Tran Quoc Toan Primary School,107.1972318,10.4093763,,,,,,Primary
OSM,Trường Tiểu học Võ Văn Kiệt,Vo Van Kiet Primary School,107.1950894,10.4081318,,,,,,Primary
OSM,Trường Tiểu học Lê Đình Chinh,,106.6569382,10.7487322,Phường 13,Thành phố Hồ Chí Minh,Quận 5,,,Primary
OSM,Trường Tiểu học Bông Sao,,106.6578966,10.7391013,,,,,,Primary
OSM,Trường Tiểu học Hoàng Minh Đạo,,106.662517,10.7372277,Phường 5,Hồ Chí Minh,Quận 8,,,Primary
OSM,Trường Tiểu học Thái Hưng,,106.6724617,10.7377151,,Hồ Chí Minh,Quận 8,,,Primary
OSM,Trường Tiểu học Bình Tiên,,106.6420968,10.7476044,,Hồ Chí Minh,Quận 6,,,Primary
OSM,Trường Tiểu học Chi Lăng,,106.6453542,10.7509259,Phường 6,Hồ Chí Minh,Quận 6,,,Primary
OSM,Trường Tiểu học Châu Văn Liêm,,106.6460131,10.7482497,Thành phố Hồ Chí Minh,,,,,Primary
OSM,Trường Tiểu học Hùng Vương,,106.6363525,10.7392943,,,,,,Primary
OSM,Trường Tiểu học Hưng Phú A,,106.6715236,10.745995,Ho Chi Minh City,,8,,,Primary
OSM,Trường Tiểu học Hưng Việt,,106.6374025,10.7580314,Ho Chi Minh City,,11,,,Primary
OSM,Trường Tiểu học Lê Văn Tám,,106.6418824,10.7511281,Ho Chi Minh City,,6,,,Primary
OSM,Trường Tiểu học Lê Đình Chinh,,106.6501401,10.755759,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Bá Ngọc,,106.6433698,10.759729,,Thành phố Hồ Chí Minh,Quận 11,,,Primary
OSM,Trường Tiểu học Phú Lâm,,106.634301,10.7551561,Ho Chi Minh City,,6,,,Primary
OSM,Trường Tiểu học Phạm Văn Chí,,106.6390971,10.740969,,,,,,Primary
OSM,Trường Tiểu Học Nguyễn Bá Ngọc,,106.6434937,10.7592288,,,,,,Primary
OSM,Trường Tiểu học Trần Nguyên Hãn,,106.6584168,10.7465681,Phường Xóm Củi,Thành phố Hồ Chí Minh,Quận 8,,,Primary
OSM,Trường Tiểu học Tuy Lý Vương,,106.6592883,10.7449867,,,,,,Primary
OSM,Trường Tiểu học Võ Văn Tần,,106.6491858,10.7517897,,,,,,Primary
OSM,Trường Tiểu học Đinh Công Tráng,,106.6631919,10.7442077,,,,,,Primary
OSM,Trường Tiểu học Lý Thái Tổ,,106.6620141,10.7485442,,,,,,Primary
OSM,Trường Tiểu học Liên Mạc,,105.7482542,21.085185,,,,,,Primary
OSM,Trường Tiểu học Huỳnh Văn Chính,,106.6388838,10.7803167,Phường Hòa Thạnh,Hồ Chí Minh,Tân Phú,,,Primary
OSM,Trường Tiểu học Trần Văn Ơn,,106.6472021,10.7732102,Ho Chi Minh City,,11,,,Primary
OSM,Trường Tiểu học Phong Phú,,106.6548969,10.6905116,,,,,,Primary
OSM,Trường Tiểu học Lê Quý Đôn,Le Quy Don Primary School,106.3599296,10.3606357,Mỹ Tho,Tiền Giang,,+84 73 3978 397,,Primary
OSM,Trường Tiểu học Trần Bình Trọng - Khu B,,106.6812922,10.7575172,Phường 2,Hồ Chí Minh,Quận 5,,,Primary
OSM,Trường Tiểu học Trần Bình Trọng - Khu A,,106.6812712,10.7569407,Phường 2,Hồ Chí Minh,Quận 5,,,Primary
OSM,Trường Tiểu học Trần Danh Lâm,,106.6814492,10.7511074,Phường Hưng Phú,Thành phố Hồ Chí Minh,Quận 8,,,Primary
OSM,Trường tiểu học Rạch Ông,,106.6889355,10.745,Phường Rạch Ông,Thành phố Hồ Chí Minh,Quận 8,,,Primary
OSM,Trường Tiểu Học Âu Dương Lân,,106.6830604,10.7469347,Phường Rạch Ông,Thành phố Hồ Chí Minh,Quận 8,,,Primary
OSM,Trường tiểu học Lê Lợi 1,,107.4239995,11.8963762,,Đắk Nông,Đắk R'Lấp,,,Primary
OSM,Trường tiểu học Lê Lợi 2,,107.4218231,11.9057482,,,,,,Primary
OSM,Trường tiểu học Ngô Gia Tự,,107.4010154,11.9176364,,Đắk Nông,Đắk R'Lấp,,,Primary
OSM,Trường Tiểu học Hiệp Tân,,106.6247933,10.7687805,Ho Chi Minh City,,Tân Phú,,,Primary
OSM,Trường Tiểu học Lạc Long Quân,,106.6508856,10.7618576,Ho Chi Minh City,,11,,,Primary
OSM,Trường Tiểu học Quyết Thắng,,106.6525883,10.7663423,Ho Chi Minh City,,11,,,Primary
OSM,Trường Tiểu học Trưng Trắc,,106.6533376,10.7742875,Ho Chi Minh City,,11,,,Primary
OSM,Trường Tiểu học Lương Thế Vinh,,106.6162566,10.746408,Hồ Chí Minh,,Bình Tân,028 6660 2616,,Primary
OSM,Trường Tiểu học Đại Thành,,106.6498627,10.7702766,Ho Chi Minh City,,11,,,Primary
OSM,Trường Tiểu Học Mỹ Khánh 1,,105.7187147,9.9973012,Cần Thơ,,,02923848548,,Primary
OSM,Trường Tiểu học Hiệp Tân,,106.624802,10.7689551,Ho Chi Minh City,,Tân Phú,,,Primary
OSM,Trường Tiểu học Hiệp Tân,,106.6247962,10.7687692,Ho Chi Minh City,,Tân Phú,,,Primary
OSM,Trường Tiểu học Nguyễn Thị Nhỏ,,106.6534744,10.7697181,Ho Chi Minh City,,11,,,Primary
OSM,Trường Tiểu học Phùng Hưng,,106.642703,10.7645471,Ho Chi Minh City,,11,,,Primary
OSM,Trường Tiểu học Bình Trị Đông,,106.6221402,10.76446,Ho Chi Minh City,,Bình Tân,,,Primary
OSM,Trường Tiểu học Tân Bửu,Tan Buu Primary School,106.5410872,10.684098,,Long An,Bến Lức,,,Primary
OSM,Trường Tiểu học Tân Túc,,106.5757647,10.6890905,,,,,,Primary
OSM,Trường Tiểu học Hàn Hải Nguyên,,106.645782,10.759197,Ho Chi Minh City,,11,,,Primary
OSM,Trường Tiểu học Trần Hưng Đạo,,106.689139,10.7615566,,,,+84 028 39200281,,Primary
OSM,Trường Tiểu học Đề Thám,,106.6595248,10.7586781,,Thành phố Hồ Chí Minh,Quận 11,,,Primary
OSM,Trường Tiểu học và Trung học Cơ sở Trần Quôc Toản,Tran Quoc Toan Primary and Secondary School,106.065656,21.1777441,Bắc Ninh,Bac Ninh,Thành phố Bắc Ninh,,,Primary
OSM,Trường Tiểu học Đông Ngạc A,,105.7784097,21.0873475,,,,,,Primary
OSM,Trường Tiểu học Đông Ngạc B,,105.7843656,21.0891153,Hà Nội,,Bắc Từ Liêm,,,Primary
OSM,Trường Tiểu học Ninh Dương,Ninh Duong Primary School,107.9609804,21.5137328,,,,,,Primary
OSM,Trường Tiểu học Hải Yên,Hai Yen Primary School,107.934038,21.5329346,,,,,,Primary
OSM,Trường Tiểu học Phan Đăng Lưu,,108.2176776,16.0369698,Đà Nẵng,,Hải Châu,,,Primary
OSM,Trường Tiểu học Lưu Hữu Phước,,106.62845,10.7187915,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Công Trứ,Nguyen Cong Tru Primary School,106.6247274,10.7181393,Phường 16,Thành phố Hồ Chí Minh,Quận 8,,,Primary
OSM,Trường Tiểu học An Phong,,106.6204305,10.7088953,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Trung Ngạn,,106.6278746,10.7106769,,Hồ Chí Minh,Quận 8,,,Primary
OSM,Trường Tiểu học An Phú Tây,,106.6026196,10.6855338,,,,,,Primary
OSM,Trường Tiểu học An Phú Tây,,106.6142041,10.6828905,,,,,,Primary
OSM,Trường Tiểu học Võ Thị Sáu,,107.33242,21.0142513,,,,,,Primary
OSM,Trường tiểu học Vĩnh Hòa,,106.6215921,10.0287341,Vĩnh Hòa,,,,,Primary
OSM,Trường Tiểu học Bình Tân,,106.5978561,10.7518581,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Viết Xuân,,106.6933743,10.8262691,,Hồ Chí Minh,Gò Vấp,,,Primary
OSM,Trường Tiểu học Trần Văn Ơn,,106.6814888,10.8167766,,Hồ Chí Minh,Gò Vấp,,,Primary
OSM,Trường Tiểu học Vĩnh Lộc 2,,106.5672015,10.8310105,,,,,,Primary
OSM,Trường Tiểu học Vĩnh Lộc A,,106.5774484,10.8148734,,,,,,Primary
OSM,Trường Tiểu Học Trần Quốc Toản,,106.5730158,10.8062978,,,,,,Primary
OSM,Trường Tiểu học Trí Tuệ Việt,,106.590547,10.8040126,,,,,,Primary
OSM,Trường Tiểu học Ngô Quyền,,106.592174,10.8035999,,,,,,Primary
OSM,Trường Tiểu học Lê Trọng Tấn,,106.6043921,10.8067767,,Thành phố Hồ Chí Minh,Bình Tân,,,Primary
OSM,Trường Tiểu học Nhị Xuân,,106.5708529,10.8722202,,,,,,Primary
OSM,Trường Tiểu học Ngã ba Giồng,,106.5700557,10.8626709,,,,,,Primary
OSM,Trường Tiểu học Xuân Thới Thượng,,106.5789968,10.8579492,,,,,,Primary
OSM,Trường Tiểu học Hiệp Thành 2,,106.6570036,10.9918495,,,,,,Primary
OSM,Trường Tiểu học Bán trú Lê Hồng Phong,,106.657464,10.9907901,,,,,,Primary
OSM,Trường Tiểu học Phú Hòa 2,,106.6866218,10.9851375,,,,,,Primary
OSM,Trường Tiểu học Phú Hòa,,106.6763778,10.9797253,,,,,,Primary
OSM,Trường Tiểu học Bành Văn Trân,,106.6573607,10.7880139,,,,,,Primary
OSM,Trường Tiểu học Bắc Hải,Bac Hai Primary School,106.6623973,10.7838552,,,,,,Primary
OSM,Trường Tiểu học Võ Trường Toản,Vo Truong Toan Primary School,106.65934,10.7762595,,,,,,Primary
OSM,Trường Tiểu Học Bình Giã,,106.6648052,10.789127,,Hồ Chí Minh,Tân Bình,,,Primary
OSM,Trường Tiểu học Bình Hòa,,106.7266377,10.9095834,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Văn Bá,,106.7755812,10.8211443,,,,,,Primary
OSM,Trường Tiểu học Lê Quý Đôn,,106.7652456,10.9060386,,,,,,Primary
OSM,Trường Tiểu học Lý Thường Kiệt,,106.7587055,10.9084331,,,,,,Primary
OSM,Trường Tiểu học Trung học Phan Chu Trinh,,106.7646928,10.9129454,,,,,,Primary
OSM,Trường Tiểu học Dĩ An A,,106.7693532,10.9114055,,,,,,Primary
OSM,Trường Tiểu học Tân Bình,,106.7668671,10.9378901,,,,,,Primary
OSM,Trường Tiểu học Văn Yên,,105.7847822,20.9721051,,,,,,Primary
OSM,Trường Tiểu học Lý Tự Trọng,,106.6820552,10.9487484,,,,,,Primary
OSM,Trường Tiểu học Lương Thế Vinh,,106.6912539,10.9492164,,,,,,Primary
OSM,Trường Tiểu học An Phú,,106.7390831,10.9559045,,,,,,Primary
OSM,Trường Tiểu học Đức Trí,,106.7200193,10.9497445,,,,,,Primary
OSM,Trường Tiểu học Bình Quới,,106.7104834,10.9814999,,,,,,Primary
OSM,Trường Tiểu học Bán trú Bình Chuẩn,,106.7206362,10.9831174,,,,,,Primary
OSM,Trường Tiểu học Bình Chuẩn,,106.7203887,10.9839916,,,,,,Primary
OSM,Trường Tiểu học Thuận Giao,,106.709047,10.9634614,,,,,,Primary
OSM,Trường Tiểu học Từ Đức - Cơ sở 2,,106.7637825,10.8470441,,,,,,Primary
OSM,Trường Tiểu học Lương Thế Vinh,Luong The Vinh Primary School,106.7632149,10.8456245,,,,,,Primary
OSM,Trường Tiểu học Gia Thụy,,105.8859681,21.0490465,,,,,,Primary
OSM,Trường Tiểu học Phạm Ngọc Thạch,,106.6669968,10.7906432,,,,,,Primary
OSM,Trường Tiểu học Lý Thường Kiệt,,106.7539471,21.038807,,,,,,Primary
OSM,Trường Tiểu học Trần Hưng Đạo,,106.7599776,21.0421836,,,,,,Primary
OSM,Trường Tiểu học Lê Lợi,,106.7682768,21.0389139,,,,,,Primary
OSM,Trường Tiểu học Phạm Văn Hai,,106.660804,10.7905424,,,,,,Primary
OSM,Trường Tiểu học Âu Cơ,,106.6309887,10.761639,Ho Chi Minh City,,Tân Phú,,,Primary
OSM,Trường Tiểu học Hùng Vương,,106.6527184,10.753849,Ho Chi Minh City,,5,,,Primary
OSM,Trường Tiểu học Hoàng Diệu,,106.7732546,10.8559437,,,,,,Primary
OSM,Trường Tiểu học Đỗ Tấn Phong,,106.7763745,10.8574724,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Văn Tây,,106.7222891,10.8757182,,,,,,Primary
OSM,Trường Tiểu học Bình Chiểu,,106.7299321,10.8809257,,,,,,Primary
OSM,Trường Tiểu học Trần Văn Vân,,106.7437532,10.8755003,,,,,,Primary
OSM,Trường Tiểu học Vĩnh Quỳnh,,105.8339737,20.9337392,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Văn Luông,,106.63721,10.7473849,Ho Chi Minh City,,6,,,Primary
OSM,Trường Tiểu học Đặng Thị Rành,,106.7210794,10.8621037,Phường Hiệp Bình Phước,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,,,Primary
OSM,Trường Tiểu học An Khánh,,106.7373457,10.7844878,,,,,,Primary
OSM,Trường Tiểu Học Chí Linh,,106.6683124,10.7904846,,,,,,Primary
OSM,Trường Tiểu học Lê Văn Việt,,106.787489,10.8467543,,,,,,Primary
OSM,Trường Tiểu học Võ Thị Sáu,,106.6210751,10.7843031,Hồ Chí Minh,,Tân Phú,,,Primary
OSM,Trường Tiểu học An Lạc 3,,106.6130455,10.7388262,Hồ Chí Minh,,Bình Tân,,,Primary
OSM,Trường Tiểu học An Lạc 1,,106.6100131,10.72869,Hồ Chí Minh,,Bình Tân,,,Primary
OSM,Trường Tiểu học An Lạc 2,,106.6207957,10.7537836,Ho Chi Minh City,,Bình Tân,,,Primary
OSM,Trường Tiểu học Tân Hóa,,106.6346638,10.763193,,,,,,Primary
OSM,Trường Tiểu học Bình Trị 1,,106.6106015,10.7689879,Hồ Chí Minh,,Bình Tân,,,Primary
OSM,Trường Tiểu học Lê Văn Tám,,106.6303919,10.79225,Hồ Chí Minh,,Tân Phú,,,Primary
OSM,Trường Tiểu Học Bình Trị 2,,106.616933,10.7493191,Hồ Chí Minh,,Binh Tân,,,Primary
OSM,Trường Tiểu học Nguyễn Thi,,106.6438916,10.7554642,Ho Chi Minh City,,11,,,Primary
OSM,Trường Tiểu học Võ Thị Sáu,,106.4171656,10.5399139,Tân An,Long An,,,,Primary
OSM,Trường Tiểu học Tân An,,106.4024449,10.5404042,Thành phố Tân An,Tỉnh Long An,,,,Primary
OSM,Trường Tiểu học Lý Tự Trọng,,106.3967097,10.526033,Thành phố Tân An,Tỉnh Long An,,,,Primary
OSM,Trường Tiểu học Cần Thạnh,Can Thanh Primary School,106.9724818,10.4146018,,,,,,Primary
OSM,Trường Tiểu học Phạm Văn Hai,,106.5510371,10.7714363,,,,,,Primary
OSM,Trường Tiểu học Tân Nhựt,,106.5512889,10.7156992,,,,,,Primary
OSM,Trường Tiểu học An Hạ,,106.5196054,10.8160628,,,,,,Primary
OSM,Trường Tiểu học Võ Thị Sáu,,106.6335095,10.874089,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Thái Bình,,106.6348047,10.8769312,,,,,,Primary
OSM,Trường Tiểu học Trần Văn Kiểu,Tran Van Kieu Primary School,106.6609735,10.7619302,Ho Chi Minh City,,10,,,Primary
OSM,Trường Tiểu học Lê Văn Thọ,,106.6432777,10.8682938,Phường Hiệp Thành,Thành phố Hồ Chí Minh,Quận 12,,,Primary
OSM,Trường Tiểu học Hồ Thị Kỷ,Ho Thi Ky Primary School,106.6762998,10.7662787,,,,,,Primary
OSM,Trường Tiểu học Trần Nhân Tôn,Tran Nhan Ton Primary School,106.6734181,10.7626298,,,,,,Primary
OSM,Trường Tiểu học Trương Định,Truong Dinh Primary School,106.6726289,10.7642016,,,,,,Primary
OSM,Trường Tiểu học Thiên Hộ Dương,Thien Ho Duong Primary School,106.6646869,10.7767452,Ho Chi Minh City,,10,,,Primary
OSM,Trường Tiểu học Tịnh Bình,,108.7211189,15.2028932,,,,,,Primary
OSM,Trường Tiểu học Phường 1,,106.675395,10.3629991,Gò Công,Tiền Giang,,,,Primary
OSM,Trường tiểu học Chợ Gạo,,106.4692168,10.3501292,,,,,,Primary
OSM,Trường Tiểu học Thị trấn Vĩnh Hưng,,105.78737,10.892563,,,,,,Primary
OSM,Trường tiểu học Thị trấn Na Sầm,Na Sam Town Primary School,106.6150162,22.0561961,,,,,,Primary
OSM,Trường Tiểu học thị trấn Phong Thổ,Phong Tho Town Primary School,103.2912898,22.5418329,,,,,,Primary
OSM,Trường Tiểu học Tân Phú Trung,,106.5348402,10.9460439,,,,,,Primary
OSM,Trường Tiểu học Quảng Biên,,106.9902183,10.9471317,,,,,,Primary
OSM,Trường Tiểu học Phú Hòa,Phu Hoa Primary School,107.5846953,16.4685394,,,,,,Primary
OSM,Trường Tiểu học Trần Quốc Toản,Tran Quoc Toan Primary School,107.5848036,16.4711334,,,,,,Primary
OSM,Trường Tiểu học Thới Tam,,106.6015821,10.889972,,,,,,Primary
OSM,Trường Tiểu học Hồ Xuân Phương,,108.2858741,15.9015719,,,,,,Primary
OSM,Trường Tiểu học Hồ Văn Bển,,108.3066505,15.9367709,,,,,,Primary
OSM,Trường Tiểu học Văn Thanh Tùng,,108.3029222,15.9228973,,,,,,Primary
OSM,Trường Tiểu học Lê Văn Hiến,,108.2493921,15.982429,,,,,,Primary
OSM,Trường Tiểu học Phạm Hồng Thái,,108.2389781,15.9837588,,,,,,Primary
OSM,Trường Tiểu học Lâm Văn Bền,,106.7417532,10.6919643,Thị trấn Nhà Bè,Thành phố Hồ Chí Minh,Huyện Nhà Bè,,,Primary
OSM,Trường Tiểu học Trần Quốc Toản,,108.4922192,15.564419,,,,,,Primary
OSM,Trường Tiểu học Lê Thị Hồng Gấm,,108.5081823,15.5577047,,,,,,Primary
OSM,Trường Tiểu học An Lộc A,,106.6036543,11.6525701,,,,,,Primary
OSM,Trường Tiểu học An Phú,,106.5819988,11.6562788,,,,,,Primary
OSM,Trường Tiểu Học Trần Hoàng Na,,105.7807546,10.007031,,,,,,Primary
OSM,Trường Tiểu học Hưng Lợi 2,,105.763819,10.0189271,,,,02923838220,,Primary
OSM,Trường tiểu học cái khế 2,,105.7752924,10.050885,CẦN THƠ,,Ninh Kieu,02923825356,,Primary
OSM,Trường Tiểu học Khánh Hải 3,,104.8207652,9.1286066,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Huệ,,105.6602517,10.1090362,,Cần Thơ,Ô Môn,02923862061,,Primary
OSM,Truường Tiểu Học Thị trấn Cờ Đỏ 2,,105.4297237,10.0909302,Can Tho,Can Tho,Cờ Đỏ,,,Primary
OSM,Truường Tiểu Học Thị trấn Cờ Đỏ 1,,105.4286914,10.0966312,Can Tho,Can Tho,Cờ Đỏ,02923 865308,,Primary
OSM,Truường tiểu học Trung Hưng 3,,105.5023551,10.1715474,,,,,,Primary
OSM,Trường Tiểu học Trung Hưng 2,,105.4803479,10.1841526,,,,,,Primary
OSM,Trường Tiểu Học Thuận Hưng 2,,105.5802422,10.1965368,,Can Tho,,,,Primary
OSM,Trường Tiểu Học Tân Hưng,,105.553236,10.1848643,,Can Tho,,,,Primary
OSM,Trường Tiểu Học Trung An 1,,105.5100037,10.2085883,,,,,,Primary
OSM,Trường Tiểu Học Tân Lộc 3,,105.6027861,10.2137088,,Can Tho,,,,Primary
OSM,Trường Tiểu học Đông Thắng,,105.4734586,10.0858681,,,,,,Primary
OSM,Trường Tiểu học Nguyễn Việt Hồng,,105.6770099,10.1080746,,Cần Thơ,Ô Môn,,,Primary
OSM,Trường Tiểu học Võ Thị Sáu,,105.6872516,10.101634,,Cần Thơ,Ô Môn,02923861490,,Primary
