X,Y,OBJECTID,PPIN,NAME,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,CD,SLDL,SLDU,SCHOOLYEAR
-112.179329954,33.5465148750001,99,00031469,OUR LADY OF PERPETUAL HELP CATHOLIC SCHOOL,7521 N 57TH AVE,GLENDALE,AZ,85301,04,013,Maricopa County,21,33.54652,-112.179341,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0408,04024,04024,2023-2024
-111.878660028,33.32325489,100,00031491,SETON CATHOLIC PREPARATORY,1150 N DOBSON RD,CHANDLER,AZ,85224,04,013,Maricopa County,11,33.32326,-111.878671,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0404,04012,04012,2023-2024
-111.847050035,33.3146048900001,101,00031505,ST MARY-BASHA CATHOLIC SCHOOL,200 W GALVESTON ST,CHANDLER,AZ,85225,04,013,Maricopa County,11,33.31461,-111.847061,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0404,04013,04013,2023-2024
-110.061534264,34.9712895640001,102,00031651,NATIVE AMERICAN CHRISTIAN ACADEMY,8450 SUN VALLEY RD,SUN VALLEY,AZ,86029,04,017,Navajo County,43,34.971295,-110.061545,43320,"Show Low, AZ",2,N,N,0402,04006,04006,2023-2024
-112.498655814,34.525656762,103,00031662,PRIMAVERA SCHOOL,1446 MOYER RD,PRESCOTT,AZ,86303,04,025,Yavapai County,13,34.525662,-112.498667,39150,"Prescott Valley-Prescott, AZ",1,N,N,0402,04001,04001,2023-2024
-112.029359979,33.59537486,104,00031695,PARADISE VALLEY CHRISTIAN PREPARATORY,11875 N 24TH ST,PHOENIX,AZ,85028,04,013,Maricopa County,11,33.59538,-112.029371,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0401,04005,04005,2023-2024
-112.096639974,33.494054878,105,00031731,PHOENIX CHRISTIAN PREPARATORY SCHOOL,1751 W INDIAN SCHOOL RD,PHOENIX,AZ,85015,04,013,Maricopa County,11,33.49406,-112.096651,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0403,04005,04005,2023-2024
-109.627108196,36.7171043000001,106,00031753,NAVAJO MISSION PREPARATORY SCHOOL,1 MISSION LN,ROCK POINT,AZ,86545,04,001,Apache County,43,36.71711,-109.627119,N,N,N,N,N,0402,04006,04006,2023-2024
-111.972579999,33.473194875,107,00031811,NEW WAY ACADEMY,5048 E OAK ST,PHOENIX,AZ,85008,04,013,Maricopa County,11,33.4732,-111.972591,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0401,04008,04008,2023-2024
-110.908220296,32.2292949960001,108,00031833,FAITH LUTHERAN SCHOOL,3925 E 5TH ST,TUCSON,AZ,85711,04,019,Pima County,11,32.2293,-110.908231,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",0406,04018,04018,2023-2024
-111.997479993,33.494034873,109,00031844,CHRIST LUTHERAN SCHOOL,3901 E INDIAN SCHOOL RD,PHOENIX,AZ,85018,04,013,Maricopa County,11,33.49404,-111.997491,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0401,04005,04005,2023-2024
-114.593299559,32.6810551140001,110,00032043,YUMA LUTHERAN SCHOOL,2555 S ENGLER AVE,YUMA,AZ,85365,04,027,Yuma County,13,32.68106,-114.593311,49740,"Yuma, AZ",1,N,N,0409,04025,04025,2023-2024
-112.025566988,33.475399877,111,00032054,PHOENIX CHRISTIAN SCHOOL PK-8,2425 N 26TH ST,PHOENIX,AZ,85008,04,013,Maricopa County,11,33.475405,-112.025578,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0403,04005,04005,2023-2024
-109.932671383,33.797487722,112,00032065,EAST FORK LUTHERAN SCHOOL,4325 FORT APACHE RD,WHITERIVER,AZ,85941,04,017,Navajo County,43,33.797493,-109.932682,43320,"Show Low, AZ",2,N,N,0402,04006,04006,2023-2024
-111.94971001,33.391864884,113,00032076,EMMANUEL LUTHERAN SCHOOL,715 W SOUTHERN AVE,TEMPE,AZ,85282,04,013,Maricopa County,12,33.39187,-111.949721,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0404,04008,04008,2023-2024
-112.071228905,34.43204675,114,00032101,THE ORME SCHOOL,1000 E ORME SCHOOL RD,MAYER,AZ,86333,04,025,Yavapai County,42,34.432052,-112.07124,39150,"Prescott Valley-Prescott, AZ",1,N,N,0402,04001,04001,2023-2024
-111.998409991,33.51568487,115,00032145,PHOENIX COUNTRY DAY SCHOOL,3901 E STANFORD DR,PARADISE VALLEY,AZ,85253,04,013,Maricopa County,21,33.51569,-111.998421,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0401,04004,04004,2023-2024
-111.803739927,34.8061846850001,116,00032156,VERDE VALLEY SCHOOL,3511 VERDE VALLEY SCHOOL RD,SEDONA,AZ,86351,04,025,Yavapai County,41,34.80619,-111.803751,39150,"Prescott Valley-Prescott, AZ",1,N,N,0402,04001,04001,2023-2024
-111.132450243,32.3671249870001,117,00032622,REDEEMER LUTHERAN SCHOOL,8845 N SILVERBELL RD,TUCSON,AZ,85743,04,019,Pima County,21,32.36713,-111.132461,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",0406,04017,04017,2023-2024
-111.979039987,33.6173648550001,118,00032677,SCOTTSDALE CHRISTIAN ACADEMY,14400 N TATUM BLVD,PHOENIX,AZ,85032,04,013,Maricopa County,11,33.61737,-111.979051,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0401,04004,04004,2023-2024
-112.179935954,33.5413388760001,119,00032848,GRACE LUTHERAN SCHOOL,5600 W PALMAIRE AVE,GLENDALE,AZ,85301,04,013,Maricopa County,21,33.541344,-112.179947,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0408,04024,04024,2023-2024
-111.879680032,33.274434897,120,00032859,TRI-CITY CHRISTIAN ACADEMY,2211 W GERMANN RD,CHANDLER,AZ,85286,04,013,Maricopa County,11,33.27444,-111.879691,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0405,04013,04013,2023-2024
-109.398230235,36.8017792740001,121,00032939,IMMANUEL MISSION SCHOOL,2000 S RD 351,TEEC NOS POS,AZ,86514,04,001,Apache County,43,36.801785,-109.398241,N,N,N,N,N,0402,04006,04006,2023-2024
-111.627353928,35.202321623,122,00033003,SAN FRANCISCO DE ASIS,1600 E ROUTE 66,FLAGSTAFF,AZ,86001,04,005,Coconino County,13,35.202327,-111.627365,22380,"Flagstaff, AZ",1,N,N,0402,04006,04006,2023-2024
-112.141859956,33.6030448650001,123,00033047,EMMAUS LUTHERAN SCHOOL,3841 W SWEETWATER AVE,PHOENIX,AZ,85029,04,013,Maricopa County,11,33.60305,-112.141871,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0408,04027,04027,2023-2024
-112.15049996,33.536774875,124,00033193,GLENVIEW ADVENTIST ACADEMY,6801 N 43RD AVE,PHOENIX,AZ,85019,04,013,Maricopa County,11,33.53678,-112.150511,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0403,04026,04026,2023-2024
-110.192300244,34.8830945830001,125,00033218,HOLBROOK SEVENTH-DAY ADVENTIST INDIAN SCHOOL,2001 MCLAWS RD,HOLBROOK,AZ,86025,04,017,Navajo County,43,34.8831,-110.192311,43320,"Show Low, AZ",2,N,N,0402,04006,04006,2023-2024
-111.920899,33.6089038530001,126,00033331,THUNDERBIRD ADVENTIST ACADEMY,7410 E SUTTON DR,SCOTTSDALE,AZ,85260,04,013,Maricopa County,12,33.608909,-111.92091,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",0401,04004,04004,2023-2024
-92.5961934589999,34.566769735,127,00047683,OUR LADY OF FATIMA CATHOLIC SCHOOL,818 W CROSS ST,BENTON,AR,72015,05,125,Saline County,21,34.566776,-92.5962,30780,"Little Rock-North Little Rock-Conway, AR",1,340,"Little Rock-North Little Rock, AR",0502,05082,05016,2023-2024
-93.633234132,35.298793645,128,00047708,SUBIACO ACADEMY,405 N SUBIACO AVE,SUBIACO,AR,72865,05,083,Logan County,43,35.2988,-93.633241,N,N,N,N,N,0504,05046,05026,2023-2024
-92.348054519,34.668803704,129,00047796,ST THERESA CATHOLIC SCHOOL,6311 BASELINE RD,LITTLE ROCK,AR,72209,05,119,Pulaski County,12,34.66881,-92.348061,30780,"Little Rock-North Little Rock-Conway, AR",1,340,"Little Rock-North Little Rock, AR",0504,05079,05015,2023-2024
-92.3329605169999,34.759784686,130,00047832,OUR LADY OF THE HOLY SOULS,1001 N TYLER ST,LITTLE ROCK,AR,72205,05,119,Pulaski County,12,34.759791,-92.332967,30780,"Little Rock-North Little Rock-Conway, AR",1,340,"Little Rock-North Little Rock, AR",0502,05074,05014,2023-2024
-92.343304514,34.7568836880001,131,00047854,CATHOLIC HIGH SCHOOL FOR BOYS,6300 FATHER TRIBOU ST,LITTLE ROCK,AR,72205,05,119,Pulaski County,12,34.75689,-92.343311,30780,"Little Rock-North Little Rock-Conway, AR",1,340,"Little Rock-North Little Rock, AR",0502,05074,05014,2023-2024
-90.6948748899999,35.819063408,132,00047876,BLESSED SACRAMENT CATHOLIC SCHOOL,1105 E HIGHLAND DR,JONESBORO,AR,72401,05,031,Craighead County,13,35.81907,-90.694881,27860,"Jonesboro, AR",1,308,"Jonesboro-Paragould, AR",0501,05032,05020,2023-2024
-93.0607643389999,34.5020037690001,133,00047887,ST JOHNS CATHOLIC SCHOOL,583 W GRAND AVE STE B,HOT SPRINGS,AR,71901,05,051,Garland County,13,34.50201,-93.060771,26300,"Hot Springs, AR",1,284,"Hot Springs-Malvern, AR",0504,05084,05006,2023-2024
-92.236030539,34.8174746710001,134,00047912,IMMACULATE CONCEPTION CATHOLIC SCHOOL,7000 JFK BLVD,NORTH LITTLE ROCK,AR,72116,05,119,Pulaski County,13,34.817481,-92.236037,30780,"Little Rock-North Little Rock-Conway, AR",1,340,"Little Rock-North Little Rock, AR",0502,05070,05013,2023-2024
-94.405073922,35.364953669,135,00047923,CHRIST THE KING CATHOLIC SCHOOL,1918 S GREENWOOD AVE,FORT SMITH,AR,72901,05,131,Sebastian County,13,35.36496,-94.405081,22900,"Fort Smith, AR-OK",1,N,N,0503,05050,05027,2023-2024
-92.28043453,34.769323682,136,00047956,NORTH LITTLE ROCK CATHOLIC ACADEMY,1518 PARKER ST,NORTH LITTLE ROCK,AR,72114,05,119,Pulaski County,13,34.76933,-92.280441,30780,"Little Rock-North Little Rock-Conway, AR",1,340,"Little Rock-North Little Rock, AR",0502,05072,05012,2023-2024
-92.236184539,34.8186036710001,137,00047967,IMMACULATE CONCEPTION SCHOOL,7000 JOHN F KENNEDY BLVD,NORTH LITTLE ROCK,AR,72116,05,119,Pulaski County,13,34.81861,-92.236191,30780,"Little Rock-North Little Rock-Conway, AR",1,340,"Little Rock-North Little Rock, AR",0502,05070,05013,2023-2024
-92.329904517,34.760753686,138,00047978,MT ST MARY ACADEMY,3224 KAVANAUGH BLVD,LITTLE ROCK,AR,72205,05,119,Pulaski County,12,34.76076,-92.329911,30780,"Little Rock-North Little Rock-Conway, AR",1,340,"Little Rock-North Little Rock, AR",0502,05074,05014,2023-2024
-90.4875209309999,36.0588643520001,139,00048009,ST MARY'S CATHOLIC SCHOOL & PRESCHOOL,310 N 2ND ST,PARAGOULD,AR,72450,05,055,Greene County,32,36.058871,-90.487527,37500,"Paragould, AR",2,308,"Jonesboro-Paragould, AR",0501,05031,05021,2023-2024
-90.974624781,36.260783336,140,00048031,ST PAUL CATHOLIC SCHOOL,311 CEDAR ST,POCAHONTAS,AR,72455,05,121,Randolph County,32,36.26079,-90.974631,N,N,N,N,N,0501,05002,05021,2023-2024
-93.733034106,35.291563651,141,00048075,ST JOSEPH CATHOLIC SCHOOL,25 S SPRUCE ST,PARIS,AR,72855,05,083,Logan County,43,35.29157,-93.733041,N,N,N,N,N,0504,05046,05026,2023-2024
-92.785128371,35.117467639,142,00048202,RIVERVIEW BAPTIST CHRISTIAN SCHOOL,123 RIVERVIEW RD,MORRILTON,AR,72110,05,029,Conway County,41,35.117474,-92.785135,N,N,N,N,N,0502,05043,05025,2023-2024
-90.789218918,35.024853566,143,00048257,CALVARY CHRISTIAN SCHOOL,1611 N WASHINGTON ST,FORREST CITY,AR,72335,05,123,St. Francis County,32,35.02486,-90.789225,22620,"Forrest City, AR",2,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",0501,05037,05009,2023-2024
-91.557384745,34.481423706,144,00048268,ST JOHN'S LUTHERAN SCHOOL,2019 S BUERKLE ST,STUTTGART,AR,72160,05,001,Arkansas County,33,34.48143,-91.557391,N,N,N,N,N,0501,05061,05010,2023-2024
-90.639526989,34.56118665,145,00048315,DESOTO SCHOOL,497 THUNDERBIRD,WEST HELENA,AR,72390,05,107,Phillips County,41,34.561193,-90.639533,N,N,N,N,N,0501,05062,05009,2023-2024
-90.55888491,36.0579733550001,146,00048337,CROWLEY'S RIDGE ACADEMY,606 ACADEMY DR,PARAGOULD,AR,72450,05,055,Greene County,32,36.05798,-90.558891,37500,"Paragould, AR",2,308,"Jonesboro-Paragould, AR",0501,05031,05021,2023-2024
-91.7189556499999,35.2452725650001,147,00048359,HARDING ACADEMY,1529 E PARK ST,SEARCY,AR,72149,05,145,White County,32,35.245279,-91.718962,42620,"Searcy, AR",2,340,"Little Rock-North Little Rock, AR",0502,05058,05018,2023-2024
-92.256014533,34.8222036710001,148,00048483,CENTRAL ARKANSAS MONTESSORI INC.,900 MISSION RD,NORTH LITTLE ROCK,AR,72118,05,119,Pulaski County,13,34.82221,-92.256021,30780,"Little Rock-North Little Rock-Conway, AR",1,340,"Little Rock-North Little Rock, AR",0502,05070,05013,2023-2024
-90.912247914,34.56996966,149,00048541,MARVELL ACADEMY,645 HWY 243 N,MARVELL,AR,72366,05,107,Phillips County,43,34.569976,-90.912254,N,N,N,N,N,0501,05062,05009,2023-2024
-92.3599245089999,34.770013686,150,00048654,THE ANTHONY SCHOOL,7700 OHIO ST,LITTLE ROCK,AR,72227,05,119,Pulaski County,12,34.77002,-92.359931,30780,"Little Rock-North Little Rock-Conway, AR",1,340,"Little Rock-North Little Rock, AR",0502,05074,05014,2023-2024
-92.318119521,34.755014687,151,00048698,THE CHILDRENS HOUSE MONTESSORI SCHOOL,4023 LEE AVE,LITTLE ROCK,AR,72205,05,119,Pulaski County,12,34.755021,-92.318126,30780,"Little Rock-North Little Rock-Conway, AR",1,340,"Little Rock-North Little Rock, AR",0502,05074,05014,2023-2024
-93.3968642579999,34.362803811,152,00048803,EWING ADVENTIST JUNIOR ACADEMY,709 ADVENTIST CHURCH RD,BONNERDALE,AR,71933,05,059,Hot Spring County,42,34.36281,-93.396871,31680,"Malvern, AR",2,284,"Hot Springs-Malvern, AR",0504,05089,05003,2023-2024
-94.499250833,36.237563514,153,00048971,OZARK ADVENTIST ACADEMY,20997 DAWN HILL E RD,GENTRY,AR,72734,05,007,Benton County,41,36.23757,-94.499258,22220,"Fayetteville-Springdale-Rogers, AR",1,N,N,0503,05017,05035,2023-2024
-94.502691832,36.237161514,154,00048982,OZARK ADVENTIST SCHOOL,21150 DAWN HILL E RD,GENTRY,AR,72734,05,007,Benton County,41,36.237168,-94.502699,22220,"Fayetteville-Springdale-Rogers, AR",1,N,N,0503,05017,05035,2023-2024
-118.147148828,34.064145137,155,00068579,ST THOMAS MORE SCHOOL,2510 S FREMONT AVE,ALHAMBRA,CA,91803,06,037,Los Angeles County,21,34.06415,-118.147161,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0628,06049,06025,2023-2024
-118.04477884,34.130405124,156,00068604,HOLY ANGELS SCHOOL,360 CAMPUS DR,ARCADIA,CA,91007,06,037,Los Angeles County,13,34.13041,-118.044791,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0628,06049,06025,2023-2024
-118.078498856,33.861675156,157,00068615,OUR LADY OF FATIMA SCHOOL,18626 CLARKDALE AVE,ARTESIA,CA,90701,06,037,Los Angeles County,21,33.86168,-118.078511,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0645,06067,06036,2023-2024
-118.127304847,33.8778991570001,158,00068626,ST BERNARD SCHOOL,9626 PARK ST,BELLFLOWER,CA,90706,06,037,Los Angeles County,21,33.877904,-118.127317,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0642,06062,06030,2023-2024
-118.124193844,33.909404153,159,00068637,ST DOMINIC SAVIO SCHOOL,9750 FOSTER RD,BELLFLOWER,CA,90706,06,037,Los Angeles County,21,33.909409,-118.124206,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0642,06062,06030,2023-2024
-118.336211785,34.2111471320001,160,00068648,ST FRANCIS XAVIER SCHOOL,3601 SCOTT RD,BURBANK,CA,91504,06,037,Los Angeles County,12,34.211152,-118.336224,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0630,06044,06020,2023-2024
-118.60722874,34.199695148,161,00068681,OUR LADY OF THE VALLEY SCHOOL,22041 GAULT ST,CANOGA PARK,CA,91303,06,037,Los Angeles County,11,34.1997,-118.607241,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0632,06046,06020,2023-2024
-118.58105774,34.2508531410001,162,00068706,ST JOHN EUDES SCHOOL,9925 MASON AVE,CHATSWORTH,CA,91311,06,037,Los Angeles County,11,34.250858,-118.58107,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0632,06040,06027,2023-2024
-118.400014789,34.0218381560001,163,00068739,ST AUGUSTINE SCHOOL,3819 CLARINGTON AVE,CULVER CITY,CA,90232,06,037,Los Angeles County,11,34.021843,-118.400027,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0637,06055,06028,2023-2024
-118.252386804,34.1412981350001,164,00068783,HOLY FAMILY GRADE SCHOOL,400 S LOUISE ST,GLENDALE,CA,91205,06,037,Los Angeles County,12,34.141303,-118.252399,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0630,06052,06025,2023-2024
-118.256188802,34.160118133,165,00068794,INCARNATION PARISH SCHOOL,123 W GLENOAKS BLVD,GLENDALE,CA,91202,06,037,Los Angeles County,12,34.160123,-118.256201,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0630,06044,06025,2023-2024
-118.213088824,33.9733851510001,166,00068819,ST MATTHIAS ELEMENTARY SCHOOL,7130 CEDAR ST,HUNTINGTON PARK,CA,90255,06,037,Los Angeles County,21,33.97339,-118.213101,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0642,06062,06033,2023-2024
-118.347588802,33.968905159,167,00068841,ST JOHN CHRYSOSTOM SCHOOL,530 E FLORENCE AVE,INGLEWOOD,CA,90301,06,037,Los Angeles County,21,33.96891,-118.347601,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0643,06061,06035,2023-2024
-118.258728795,34.2388251250001,168,00068852,ST JAMES-HOLY REDEEMER SCHOOL,4635 DUNSMORE AVE,LA CRESCENTA,CA,91214,06,037,Los Angeles County,12,34.23883,-118.258741,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0630,06044,06025,2023-2024
-118.03254886,33.909015148,169,00068874,ST PAUL OF THE CROSS SCHOOL,14030 FOSTER RD,LA MIRADA,CA,90638,06,037,Los Angeles County,21,33.90902,-118.032561,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0638,06064,06030,2023-2024
-117.951573864,34.02824013,170,00068885,ST JOSEPH ELEMENTARY SCHOOL,15650 TEMPLE AVE,LA PUENTE,CA,91744,06,037,Los Angeles County,21,34.028245,-117.951586,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0631,06056,06030,2023-2024
-117.91674887,34.025515129,171,00068896,ST MARTHA SCHOOL,440 N AZUSA AVE,LA PUENTE,CA,91744,06,037,Los Angeles County,21,34.02552,-117.916761,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0631,06048,06030,2023-2024
-118.140810775,34.699991067,172,00068921,SACRED HEART ELEMENTARY SCHOOL,625 W KETTERING ST,LANCASTER,CA,93534,06,037,Los Angeles County,21,34.699996,-118.140823,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0627,06039,06023,2023-2024
-118.181388845,33.773425171,173,00068943,ST ANTHONY PARISH SCHOOL,855 E 5TH ST,LONG BEACH,CA,90802,06,037,Los Angeles County,11,33.77343,-118.181401,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0642,06069,06033,2023-2024
-118.186208838,33.853765163,174,00068954,ST ATHANASIUS ELEMENTARY SCHOOL,5377 LINDEN AVE,LONG BEACH,CA,90805,06,037,Los Angeles County,11,33.85377,-118.186221,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0644,06069,06033,2023-2024
-118.348168794,34.0609551490001,175,00068987,CATHEDRAL CHAPEL SCHOOL,755 S COCHRAN AVE,LOS ANGELES,CA,90036,06,037,Los Angeles County,11,34.06096,-118.348181,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0630,06055,06028,2023-2024
-118.354578795,34.047895151,176,00069018,HOLY SPIRIT ELEMENTARY SCHOOL,1418 S BURNSIDE AVE,LOS ANGELES,CA,90019,06,037,Los Angeles County,11,34.0479,-118.354591,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0637,06055,06028,2023-2024
-118.298118801,34.090145143,177,00069051,IMMACULATE HEART OF MARY SCHOOL,1055 N ALEXANDRIA AVE,LOS ANGELES,CA,90029,06,037,Los Angeles County,11,34.09015,-118.298131,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0630,06054,06026,2023-2024
-118.2908618,34.109764141,178,00069084,OUR MOTHER OF GOOD COUNSEL SCHOOL,4622 AMBROSE AVE,LOS ANGELES,CA,90027,06,037,Los Angeles County,11,34.109769,-118.290874,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0630,06052,06026,2023-2024
-118.301108813,33.930645161,179,00069164,ST FRANCES X CABRINI SCHOOL,1428 W IMPERIAL HWY,LOS ANGELES,CA,90047,06,037,Los Angeles County,21,33.93065,-118.301121,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0643,06061,06035,2023-2024
-118.378358796,33.9735851610001,180,00069186,ST JEROME SCHOOL,5580 THORNBURN ST,LOS ANGELES,CA,90045,06,037,Los Angeles County,11,33.97359,-118.378371,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0643,06061,06028,2023-2024
-118.474368773,34.0627451560001,181,00069197,ST MARTIN OF TOURS ELEMENTARY SCHOOL,11955 W SUNSET BLVD,LOS ANGELES,CA,90049,06,037,Los Angeles County,11,34.06275,-118.474381,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0632,06042,06024,2023-2024
-118.329408799,34.03956515,182,00069222,ST PAUL ELEMENTARY SCHOOL,1908 S BRONSON AVE,LOS ANGELES,CA,90018,06,037,Los Angeles County,11,34.03957,-118.329421,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0637,06055,06028,2023-2024
-118.418927784,34.045561155,183,00069233,ST TIMOTHY SCHOOL,10479 W PICO BLVD,LOS ANGELES,CA,90064,06,037,Los Angeles County,11,34.045566,-118.41894,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0636,06051,06028,2023-2024
-118.215118819,34.033535145,184,00069244,SCHOOL OF SANTA ISABEL,2424 WHITTIER BLVD,LOS ANGELES,CA,90023,06,037,Los Angeles County,11,34.03354,-118.215131,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0634,06054,06026,2023-2024
-118.321148803,34.011775152,185,00069255,TRANSFIGURATION SCHOOL,4020 ROXTON AVE,LOS ANGELES,CA,90008,06,037,Los Angeles County,11,34.01178,-118.321161,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0637,06055,06028,2023-2024
-118.700538738,34.038830171,186,00069277,OUR LADY OF MALIBU SCHOOL,3625 WINTER CANYON RD 1,MALIBU,CA,90265,06,037,Los Angeles County,21,34.038835,-118.700551,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0632,06042,06024,2023-2024
-118.539448736,34.380945125,187,00069299,OUR LADY OF PERPETUAL HELP SCHOOL,23225 LYONS AVE,SANTA CLARITA,CA,91321,06,037,Los Angeles County,21,34.38095,-118.539461,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0627,06040,06023,2023-2024
-118.534608748,34.247285139,188,00069302,OUR LADY OF LOURDES SCHOOL,18437 SUPERIOR ST,NORTHRIDGE,CA,91325,06,037,Los Angeles County,11,34.24729,-118.534621,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0632,06040,06027,2023-2024
-118.083534851,33.906096151,189,00069313,ST JOHN OF GOD SCHOOL,13817 PIONEER BLVD,NORWALK,CA,90650,06,037,Los Angeles County,21,33.906101,-118.083547,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0638,06064,06030,2023-2024
-118.055908856,33.9050151500001,190,00069324,ST LINUS SCHOOL,13913 SHOEMAKER AVE,NORWALK,CA,90650,06,037,Los Angeles County,21,33.90502,-118.055921,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",0638,06064,06030,2023-2024
-119.168097647,34.20758418,191,00069335,OUR LADY OF GUADALUPE SCHOOL,530 N JUANITA AVE,OXNARD,CA,93030,06,111,Ventura County,12,34.207589,-119.16811,37100,"Oxnard-Thousand Oaks-Ventura, CA",1,348,"Los Angeles-Long Beach, CA",0626,06038,06021,2023-2024
