code,name,region,address,email,phone,student_count,public,url
439368396,16ο Δημοτικό Σχολείο Κατερίνης,Central Macedonia,Katerini,,,,True,
439404941,Δημοτικό Σχολείο Καραβοστάμου,North Aegean,Agios Kirykos,,,,True,
439928192,1ο Δημοτικό Σχολείο,West Macedonia,Σιάτιστα,,,,True,
440313374,4ο Δημοτικό Σχολείο Αμαρουσίου,Attica,Vrilissia,,,,True,
440562009,17ο Δημοτικό Σχολείο Κατερίνης,Central Macedonia,"Οδυσσέα Ελύτη, Κατερίνη, 601 33",,,,True,
440709110,Δημοτικό Νέας Μάκρης,Attica,Nea Makri,,,,True,
442425171,Δημοτικό Σχολείο Παμφίλων,North Aegean,Pamfylla,,,,True,
442553485,4ο Δημοτικό Σχολείο Κατερίνης,Central Macedonia,"Αριστοτέλους, Κατερίνη, 601 32",,,,True,
442715508,5ο Δημοτικό Σχολείο Κατερίνης,Central Macedonia,"Φιλίππου, Κατερίνη, 601 33",,,,True,
442715509,19ο Δημοτικό Σχολείο Κατερίνης,Central Macedonia,"Τυρταίου, Κατερίνη, 601 32",,,,True,
442729033,10ο Δημοτικό Σχολείο Αμαρουσίου,Attica,Melissia,,,,True,
442899352,17ο Δημοτικό Σχολείο ''ΑΧΙΛΛΕΥΣ'',Thessaly,Larisa,,,,True,
442967439,7ο Δημοτικό Σχολείο Κατερίνης,Central Macedonia,"Μητροπολίτου Κυρίλλου, Κατερίνη, 601 31",,,,True,
443006297,18ο Δημοτικό Σχολείο Αμαρουσίου,Attica,Marousi,,,,True,
443233342,18ο Δημοτικό Σχολείο Κατερίνης,Central Macedonia,"Αντισθένους, Κατερίνη, 601 31",,,,True,
444205793,13ο Δημοτικό Σχολείο Κατερίνης,Central Macedonia,"Πλάτωνος, Κατερίνη, 601 33",,,,True,
444263628,Δημοτικό Σχολείο Ανδρομάχης,Central Macedonia,"Δικαιοσύνης, Ανδρομάχη, 601 50",,,,True,
445217035,Δημοτικό Σχολείο Ινάχου,Peloponnese,Argos,,,,True,
445661619,40ο Δημοτικό σχολείο Αθηνών,Attica,Kipseli,,,,True,
445703169,1ο 8-θέσιο Δημοτικό,Central Greece,Eretria,,,,True,
446429884,4ο Δημοτικό Σχολείο Μάνδρας,Attica,Magoula,,,,True,
446626857,10ο Δημοτικό Σχολείο Κατερίνης,Central Macedonia,"Τενέδου, Κατερίνη, 601 33",,,,True,
447013775,4ο Δημοτικό Τρικάλων,Thessaly,Trikala,,,,True,
447105365,11ο Δημοτικό Σχολείο Κατερίνης,Central Macedonia,"Φλέμιγκ, Κατερίνη, 601 34",,,,True,
449101066,Δημοτικό Σχολείο,East Macedonia and Thrace,Sapes,,,,True,
449312702,36ο Δημοτικό Σχολείο Αθηνών,Attica,"Ιουστινιανού, Kipseli, 114 73",,21 0882 2088,,True,http://blogs.sch.gr
449312718,36ο Δημοτικό Σχολείο Αθηνών,Attica,"Ιουστινιανού, Αθήνα, 114 73",,,,True,https://blogs.sch.gr/36dimat/
451617285,24ο Δημοτικό Σχολείο Αθήνας,Attica,Nea Chalkidona,,,,True,
451620772,2ο Δημοτικό Σχολείο Αγίων Αναργύρων,Attica,Agioi Anargyroi,,,,True,
453954981,160ο Δημοτικό Σχολείο Αθηνών,Attica,Athens,,,,True,
454193087,Δημοτικό Σχολείο Κυπαρισσίου,Peloponnese,Sykea,,,,True,
454606327,1ο Δημοτικό Σχολείο Αμαρουσίου,Attica,"Κηφισίας, Μαρούσι",,,,True,
455462927,53ο Δημοτικό Σχολείο Αθηνών,Attica,"Ταρσού, Kipseli",,,,True,
455670117,50ο Δημοτικό Σχολείο Αθηνών,Attica,Kipseli,,,,True,
456749274,87ο Δημοτικό Σχολείο Αθηνών,Attica,Athens,,,,True,
457542177,1ο Δημοτικό Σχολείο Γέρακα,Attica,"Δράμας, Γέρακας, 15344",mail@1dim-gerak.att.sch.gr,2106610426,,True,https://1dim-gerak.att.sch.gr/
457678090,Δημοτικό Σχολείο Λαγκαδικίων,Central Macedonia,Gerakarou,,,,True,
457944671,8ο - 106ο - 153ο Δημοτικά Σχολεία Αθηνών 9ο Ειδικό Σχολείο Αθηνών  12ο - 101ο - 132ο Νηπιαγωγεία Αθηνών,Attica,Kaisariani,,,,True,
458267912,1o Δημοτικό Σχολείο Κορυδαλλού,Attica,Nikaia,,,,True,
459803815,3ο Δημοτικό Σχολείο Ταύρου,Attica,Kallithea,,,,True,
460062362,5ο Δημοτικό Σχολείο Ταύρου,Attica,Tavros,,,,True,
460105277,5ο Δημοτικό Σχολείο Σταυρούπολης,Central Macedonia,Stavroupoli,,,,True,
460572511,1ο Δημοτικό Σχολείο Σκύδρας,Central Macedonia,"Ελευθερίου Βενιζέλου, Σκύδρα, 58500",,+30 23810 89383,,True,http://blogs.sch.gr/1dimskydr/
460572513,2ο Δημοτικό Σχολείο Σκύδρας,Central Macedonia,"Φιντίου, Σκύδρα, 58500",mail@2dim-skydr.pel.sch.gr,+30 23810 82789,,True,
461367309,2ο & 6ο Δημοτικό Σχολείο,Attica,Artemida,,,,True,
463125041,13ο Δημοτικό Σχολείο Καλλιθέας,Attica,Kallithea,,,,True,
463333445,15ο Δημοτικό Σχολείο Ηλιούπολης,Attica,Argyroupoli,,,,True,
463722380,3ο Δημοτικό Σχολείο Νέας Ιωνίας,Thessaly,"Χρυσοστόμου Σμύρνης, Volos",,,,True,
464527982,8ο Δημοτικό,Attica,Agia Varvara,,,,True,
464528038,1ο Δημοτικό,Attica,Agia Varvara,,,,True,
465360565,Δημόσιο Δημοτικό Σχολείο Μουζακίου,Ionian Islands,"Mouzaki, 29092",,,,True,
468090968,12ο Δημοτικό Σχολείο Παλαιού Φαλήρου,Attica,Palaio Faliro,,,,True,
469061204,3ο Δημοτικό - 4ο Γυμνάσιο,West Greece,Pyrgos,,,,True,
469681218,5ο Δημοτικό Σχολείο Παλαιού Φαλήρου,Attica,Kallithea,,,,True,
469684930,66ο Δημοτικό Σχολείο,Central Macedonia,Θεσσαλονίκη,,,,True,
470512182,15ο Δημοτικό Σχολείο Νίκαιας,Attica,Νίκαια,,,,True,
471488601,4ο Δημοτικό Σχολείο Περαίας,Central Macedonia,"Ρήγα Φεραίου, Περαία, 57019",mail@4dim-peraias.thess.sch.gr,+30 23920 21584,,True,https://4dim-peraias.thess.sch.gr/
473999849,11ο Δημοτικό Σχολείο Παλαιού Φαλήρου,Attica,Palaio Faliro,,,,True,
474255825,6ο Δημοτικό Σχολείο Καλαμάτας,Peloponnese,"Καλαμάτας, 24100",,2721 023030,,True,
474498607,4ο Δημοτικό Σχολείο Αγίων Αναργύρων,Attica,Agioi Anargyroi,,,,True,https://4dim-ag-anarg.att.sch.gr/
474828357,2ο Πειραματικό Δημοτικό Σχολείο Σάμου,North Aegean,Samos,,,,True,
475297961,13ο και 33ο Δημοτικά σχολεία Περιστερίου,Attica,Περιστέρι,,,,True,
475650107,2ο Δημοτικό Αγίου Αθανασίου,Central Macedonia,"Πέτρου Λεβαντή, Άγιος Αθανάσιος, 57003",,,,True,
475713811,Δημοτικό σχολείο,Central Macedonia,"Ουρανούπολη, 63075",,,,True,
476099842,3ο Δημοτικό Σχολείο Κερατέας,Attica,Keratea,,,,True,
476923927,100ο Δημοτικό Σχολείο Αθηνών,Attica,Nea Smyrni,,,,True,
477229325,96ο Δημοτικό Σχολείο Αθηνών,Attica,Dhafni,,,,True,
479791734,3ο Δημοτικό Αθηνών,Attica,Vyronas,,,,True,
479885401,90ο Δημοτικό σχολείο Θεσσαλονίκης,Central Macedonia,"Τομπάζη, Θεσσαλονίκη, 54644",,,,True,
480815290,4ο Δημοτικό Σχολείο Καισαριανής,Attica,"Χίου, Καισαριανή, 16121",,,,True,
480820339,9ο Δημοτικό Σχολείο Αθηνών,Attica,"Μπιγλίστας, Αθήνα, 16121",,,,True,
481047719,Δημοτικό σχολείο Παράλιου Άστρους,Peloponnese,Astros,,,,True,
481742630,8ο - 106ο - 153ο Δημοτικά Σχολεία Αθηνών 9ο Ειδικό Σχολείο Αθηνών 12ο - 101ο - 132ο Νηπιαγωγεία Αθηνών,Attica,Kaisariani,,,,True,
481939951,23ο Δημοτικό Σχολείο Νίκαιας,Attica,"Παντειχίου, Νίκαια",,,,True,
482210321,1ο & 19ο Δημοτικό Σχολείο Ζωγράφου,Attica,Zografos,,,,True,
483026726,Δημοτικό Σχολείο Σταυρακίου,Epirus,"25ης Μαρτίου, Σταυράκι, 45500",,,,True,
483196304,3ο Δημοτικό Σχολείο Πατρών,West Greece,Patra,,,,True,
484898885,5ο Δημοτικό Σχολείο Ζωγράφου,Attica,Kaisariani,,,,True,
485579661,1ο Δημοτικό Σχολείο Μουριών,Central Macedonia,"Νικηταρά, Σταθμός Μουριών, 61003",,,,True,
487951078,134ο Δημοτικό Σχολείο Αθηνών,Attica,Kipseli,,,,True,
488226411,172ο Δημοτικό Σχολείο Αθηνών,Attica,Kipseli,,,,True,
488238008,2ο & 30ο Δημοτικά Σχολεία Αθηνών,Attica,Kipseli,,,,True,
488409370,"29ο Δημοτικό Σχολείο Αθηνών ""Νίκος Γκάτσος""",Attica,"Δοϊράνης, Αθήνα",mail@29dim-athin.att.sch.gr,+30 210 8846255,,True,https://blogs.sch.gr/29dimath/
489456938,15ο Δημοτικό,Central Greece,Λαμία,,,,True,
489548452,26 Δημοτικό Σχολείο Αθηνών,Attica,Kipseli,,,,True,
491184857,46ο Δημοτικό Σχολείο Αθηνών,Attica,"Κέας, Kipseli",,,,True,
491648133,8ο Δημοτικό Σχολείο Αργυρούπολης,Attica,"Αργυρουπόλεως, Αργυρούπολη, 16451",,+30 210 9919584,,True,https://8dim-argyr.att.sch.gr/
491827058,Δημοτικό Σχολείο Μπατσίου,South Aegean,Andros,,,,True,
492849097,1ο Δημοτικό Σχολείο Γαλατσίου,Attica,Galatsi,,,,True,
494133764,7ο Δημοτικό Σχολείο Αργυρούπολης,Attica,"Κωνσταντινουπόλεως, Αργυρούπολη, 16452",mail@7dim-argyr.att.sch.gr,+30 210 9614248,,True,
495744704,6ο Δημοτικό Σχολείο Ηρακλείου,Attica,"Ν. Ηράκλειο, 14121",,,,True,
496077056,9ο & 13ο Δημοτικά Σχολεία Γαλατσίου,Attica,Galatsi,,,,True,
496201628,2ο Δημοτικό Σχολείο Γαλατσίου,Attica,Galatsi,,,,True,
496298912,7ο Δημοτικό Σχολείο Γαλατσίου,Attica,Galatsi,,,,True,
497202472,11ο Δημοτικό Σχολείο Γαλατσίου,Attica,Galatsi,,,,True,
497476673,Δημοτικό σχολείο Εφύρας,West Greece,"Εφύρα, 27069",,,,True,
497719703,5ο Δημοτικό Σχολείο Γαλατσίου,Attica,"Ορφανίδου, Γαλάτσι",,,,True,
498238541,12o Δημοτικό Σχολείο Πετρούπολης,Attica,"Εθνικής Αντιστάσεως, Πετρούπολη, 13231",,,,True,
498336984,4ο Δημοτικό Αγίου Νικολάου,Crete,Agios Nikolaos,,,,True,
498338022,3ο Δημοτικό Σχολείο Αγίου Νικολάου,Crete,Agios Nikolaos,,,,True,
498338318,2ο Δημοτικό Αγίου Νικολάου,Crete,Agios Nikolaos,,,,True,
498878265,5ο Δημοτικό Σχολείο Αγίου Νικολάου,Crete,Agios Nikolaos,,,,True,
499494850,34ο & 88ο Δημοτικά Σχολεία Αθήνας,Attica,Nea Ionia,,,,True,
499510111,19ο Δημοτικό Σχολείο Νέας Ιωνίας,Attica,Nea Filadelfeia,,,,True,
500436600,Δημοτικό Σχολείο Βίβλου,South Aegean,"Βίβλος, 84300",,,,True,https://dim-vivlou.kyk.sch.gr/
500496004,113ο Δημοτικό Σχολείο Αθηνών,Attica,"Σιτάκης, Galatsi",,,,True,
501927380,101ο Δημοτικό Σχολείο Αθηνών,Attica,Galatsi,,,,True,
502141677,Δημοτικό Σχολείο Άνοιξης,Attica,Anoixi,,,,True,
502534205,142ο Δημοτικό Σχολείο Αθηνών,Attica,Galatsi,,,,True,
503539921,139ο Δημοτικό Σχολείο Αθηνών,Attica,Nea Chalkidona,,,,True,
503579962,Δημοτικό Σχολείο Πύργου Τήνου,South Aegean,"Πύργος Τήνου, 84200",mail@dim-pyrgou.kyk.sch.gr,+30 22830 31123,,True,https://blogs.sch.gr/dimpyrtn/
504692890,4ο Δημοτικό Άνω Λιοσίων,Attica,Ano Liosia,,,,True,
504708157,"109ο Δημοτικό Σχολείο Αθηνών ""Οδυσσέας Ελύτης""",Attica,"Θεοτοκόπουλου, Nea Chalkidona",,,,True,
506088831,2o Δημοτικό Σχολείο,Attica,Vlychada,,,,True,
508152162,108ο & 170ο Δημοτικά Σχολεία Αθηνών,Attica,Kipseli,,,,True,
514582690,9ο δημοτικό σχολείο,Central Macedonia,"Αγίου Δημητρίου, Έδεσσα, 58200",,+30 23810 20222,,True,
514582691,4ο Δημοτικό Σχολείο Έδεσσας,Central Macedonia,"Πλατεία Μ. Ασίας, Έδεσσα, 58200",,+44 23810 23360,,True,
514582699,1ο Δημοτικό Σχολείο Έδεσσας,Central Macedonia,"Νικοδήμου, Έδεσσα, 58200",,+30 23810 23270,,True,
514582703,2ο Δημοτικό Σχολείο Έδεσσας,Central Macedonia,"Καπετάν Ακρίτα, Έδεσσα, 58200",,+30 23810 23258,,True,
514582714,6ο Δημοτικό Σχολείο Έδεσσας,Central Macedonia,"Καράνου, Έδεσσα, 58200",,+30 23810 23393,,True,
514582723,7ο Δημοτικό Σχολείο Έδεσσας,Central Macedonia,"Παύλου Μελά, Έδεσσα, 58200",,+30 23810 25009,,True,
514582729,8ο Δημοτικό Σχολείο Έδεσσας,Central Macedonia,"Δημήτρη Πετρίτση, Έδεσσα, 58200",,+30 23810 27037,,True,
516464196,130ο Δημοτικό Σχολείο Αθηνών,Attica,Nea Chalkidona,,,,True,
518060444,Εκπαιδευτήρια Πανταζοπούλου - Μαυρομμάτη (Νηπιαγωγείο - Δημοτικό),Attica,Nea Chalkidona,,,,True,
518176100,39ο & 141ο Δημοτικά Σχολεία Αθηνών,Attica,Nea Chalkidona,,,,True,
518771813,58ο Δημοτικό Σχολείο Αθηνών,Attica,"Λένορμαν, Αθήνα, 10443",,,,True,
519172730,Πέτρινο Δημοτικό Σχολείο Αρναίας,Central Macedonia,"Αρναία, 63074",,,,True,
519647156,12ο Δημοτικό Σχολείο Πατρών,West Greece,Patra,,,,True,
520264165,127ο Δημοτικό Σχολείο Αθηνών,Attica,Athens,,,,True,
520882353,2ο Δημοτικό Σχολείο Χαλκίδας,Central Greece,Chalkida,,,,True,
521610624,Δημοτικό Σχολείο Πλαγιάς,Ionian Islands,Lefkada,,,,True,
521721216,59ο Δημοτικό Σχολείο Αθηνών,Attica,Kipseli,,,,True,
521841027,1ο Δημοτικό Σχολείο Ηγουμενίτσας,Epirus,Igoumenitsa,,,,True,
522041551,Δημοτικό Σχολείο Βραστάμων,Central Macedonia,Βράσταμα,,,,True,
523191874,60ο Δημοτικό Σχολείο Αθηνών,Attica,Athens,,,,True,
524099630,2θ Δημοτικό Σχολείο Αμαξάδων,East Macedonia and Thrace,Selero,,,,True,
524415192,"1ο Νηπιαγωγείο Ηγουμενίτσας, 4ο Δημοτικό Σχολείο Ηγουμενίτσας",Epirus,Igoumenitsa,,,,True,
524619756,Δημοτικό Σχολείο Πολυχνίτου,North Aegean,Polichnitos,,,,True,
524831191,56ο Δημοτικό Σχολείο Αθηνών,Attica,Athens,,,,True,
524948571,2ο Δημοτικό Σχολείο Ηγουμενίτσας,Epirus,Igoumenitsa,,,,True,
525071192,7ο Δημοτικό Σχολείο Μεγάρων,Attica,Megara,,,,True,
525210311,4ο Δημοτικό Σχολείο,Attica,Megara,,,,True,
526162788,Δημοτικό Σχολείο,Central Macedonia,Galatista,,,,True,
526165723,Δημοτικό Σχολείο,Central Macedonia,Galatista,,,,True,
526368201,3ο Δημοτικό Σχολείο Καισαριανής,Attica,Kaisariani,,,,True,
526368202,6ο Δημοτικό Σχολείο Καισαριανής,Attica,Kaisariani,,,,True,
527971335,1ο Δημοτικό Νέας Ερυθραίας,Attica,Nea Erythraia,,,,True,
528309244,8ο Δημοτικό Σχολείο Βύρωνα,Attica,Kaisariani,,,,True,
528560785,11ο Δημοτικό Σχολείο,Thessaly,Karditsa,,,,True,
529066721,18ο Δημοτικό,Thessaly,Karditsa,,,,True,
529286479,1ο Δημοτικό & 1ο Νηπιαγωγείο,Thessaly,Karditsa,,,,True,
529288075,5ο Δημοτικό,Thessaly,Karditsa,,,,True,
531656320,4ο & 12ο Δημοτικό Σχολείο Βύρωνα,Attica,Vyronas,,,,True,
531881866,12ο Δημοτικό Σχολείο Βύρωνα,Attica,Vyronas,,,,True,
532677493,91ο & 126ο Δημοτικά Σχολεία Αθηνών,Attica,Ymittos,,,,True,
533565174,Δημοτικό Σχολείο Μελισσοχωριου,Central Greece,Kaparellion,,,,True,
534496144,10ο Δημοτικό Σχολείο Βύρωνα,Attica,Ymittos,,,,True,
535189637,Δημοτικό Σχολείο Νέου Κεραμιδίου,Central Macedonia,Νέο Κεραμίδι,,,,True,
541899383,Δημοτικό Σχολείο Καλλιθέας,Central Macedonia,Kallithea,,,,True,
542880604,8ο Δημοτικό Σχολείο Δάφνης,Attica,Dhafni,,,,True,
545404294,Αρμενικός Κυανούς Σταυρός (Νηπιαγωγείο - Δημοτικό - Γυμνάσιο),Attica,Nea Smyrni,,,,True,
546807830,Δημοτικό Σχολείο Γανόχωρας και Άνω Άγιου Ιωάννη,Central Macedonia,"Γανόχωρα, 601 50",,,,True,
546807831,Ειδικό Δημοτικό Σχολείο και Νηπιαγωγείο Κατερίνης,Central Macedonia,"Γανόχωρα, 601 50",,,,True,
546993035,Δημοτικό Σχολείο Ταγαράδων,Central Macedonia,"Γράμμου Βίτσι, Ταγαράδες, 57001",,+30 23920 71211,,True,http://dim-tagar.thess.sch.gr/wp/
547517392,6ο Δημοτικό Σχολείο Νέας Ιωνίας,Thessaly,"Αγίου Νεκταρίου, Βόλος",,,,True,
547628979,24ο & 31ο Δημοτικά Σχολεία,Crete,Irakleion,,,,True,
548349467,2ο Δημοτικό Σχολείο Νέας Σμύρνης,Attica,"Βοσπόρου, Νέα Σμύρνη, 17123",,,,True,
548384052,Δημοτικό Σχολείο Μελιγαλά,Peloponnese,Meligalas,,,,True,
550088861,17ο Δημοτικό Σχολείο Αγίου Δημητρίου,Attica,"Φλέμινγκ, Άγιος Δημήτριος, 17343",mail@17dim-ag-dimitr.att.sch.gr,+30 210 971 1116,,True,https://blogs.sch.gr/17dimag/
550161445,Δημοτικό Σχολείο Γραικοχωρίου,Epirus,Graikochori,,,,True,
550805433,11ο Δημοτικό Σχολείο Αγίου Δημητρίου,Attica,"Ελ. Βενιζέλου, Άγιος Δημήτριος, 17343",mail@11dim-ag-dimitr.att.sch.gr,+30 210 9733211,,True,https://11dim-ag-dimitr.att.sch.gr/
551438040,Δημοτικό Σχολείο Καλλιθήρου,Thessaly,Kallithiro,,,,True,
552615968,3ο Δημοτικό Σχολείο,Thessaly,Kalampaka,,,,True,
552615971,1ο Δημοτικό Σχολείο,Thessaly,Kalampaka,,,,True,
552615972,4ο Δημοτικό Σχολείο,Thessaly,Kalampaka,,,,True,
552615973,2ο Δημοτικό Σχολείο,Thessaly,"Ε. Βλαχάβα, Καλαμπάκα, 42200",,+302432022381,,True,http://2dim-kalamp.tri.sch.gr
553480224,29ο Δημοτικό Σχολείο Βόλου,Thessaly,Nea Ionia,,,,True,
553735608,3ο Δημοτικό Σχολείο Ηλιούπολης,Attica,Ymittos,,,,True,
553754840,1ο Δημοτικό Σχολείο Κορωπίου,Attica,Koropi,,,,True,
553754850,2ο Δημοτικό Σχολείο Κορωπίου,Attica,Koropi,,,,True,
553754852,4ο Δημοτικό Σχολείο Κορωπίου,Attica,Koropi,,,,True,
554309944,2ο Δημοτικό Σχολείο Σύμης,South Aegean,Symi,,,,True,
554713416,5ο Δημοτικό Σχολείο Κορωπίου,Attica,Koropi,,,,True,
556983147,2ο Δημοτικό Σχολείο,Central Macedonia,Σταυρός,,,,True,
557883306,6ο Δημοτικό Σχολείο Ηλιούπολης,Attica,Ymittos,,,,True,
559996806,10ο Δημοτικό Σχολείο Ηλιούπολης,Attica,Agios Dimitrios,,,,True,
560125147,Δημοτικό Σχολείο Ποταμών,East Macedonia and Thrace,Volakas,,,,True,
560320311,15ο & 21ο Δημοτικά Σχολεία Σερρών,Central Macedonia,Serres,,,,True,
561329960,Δημοτικό Σχολείο Διαφανίου,South Aegean,Karpathos,,,,True,
562355366,8ο Δημοτικό Σχολείο,East Macedonia and Thrace,Xanthi,,,,True,
562874202,1ο Δημοτικό Σχολείο Ηλιούπολης,Attica,"Φλέμινγκ, Ηλιούπολη",,,,True,
563266209,2ος Δημοτικός Παιδικός Σταθμός Πολίχνης,Central Macedonia,"Αγίου Στυλιανού, Πολίχνη, Θεσσαλονίκη, 56533",,,,True,
563547298,5ο & 20ο Δημοτικά Σχολεία Ηλιούπολης,Attica,Ilioupoli,,,,True,
563912919,2ο Δημοτικό Σχολείο Εχιναίων,Central Greece,Kainouryion,,,,True,
565077791,7ο Δημοτικό Σχολείο,Thessaly,Pyrgetos,,,,True,
566842765,11ο Δημοτικό Σχολείο,Thessaly,Trikala,,,,True,
566843902,Δεύτερο Δημοτικό Σχολείο Τρικάλων,Thessaly,Trikala,,,,True,
566928733,2ο & 18ο Δημοτικά Σχολεία Ηλιούπολης,Attica,Ilioupoli,,,,True,
570244285,Δημοτικό Σχολείο Βόνιτσας,West Greece,Vonitsa,,,,True,
571469333,2ο Δημοτικό Σχολείο Αιτωλικού,West Greece,Aitoliko,,,,True,
571469341,1ο Δημοτικό Σχολείο Αιτωλικού,West Greece,Aitoliko,,,,True,
575088808,8ο και 17ο Δημοτικό Σχολείο Ηλιούπολης,Attica,Ilioupoli,,,,True,
579371299,1ο Δημοτικό Σχολείο Παγγαίου,East Macedonia and Thrace,Nikisiani,mail@1dim-paggaiou.kav.sch.gr,2592061212,,True,http://1dim-paggaiou.kav.sch.gr
580626230,2ο Δημοτικό Σχολείο Βόλου,Thessaly,Volos,,,,True,
580936863,16ο & 30ο Δημοτικό Σχολείο Βόλου,Thessaly,Nea Ionia,,,,True,
581024224,8ο Δημοτικό Σχολείο Νέας Ιωνίας,Thessaly,Nea Ionia,,,,True,
582371329,11ο Δημοτικό Σχολείο Βόλου,Thessaly,Volos,,,,True,
583275161,22ο Δημοτικό Σχολείο,Thessaly,Larisa,,,,True,
584760528,4ο Δημοτικό Σχολείο Αργυρούπολης,Attica,"Αρίσταρχου, Αργυρούπολη, 16451",mail@4dim-argyr.att.sch.gr,+30 210 9919525,,True,
588190129,1ο Δημοτικό Σχολείο Αργυρούπολης,Attica,"Ελευθερίου Βενιζέλου, Αργυρούπολη, 16452",info@sgk1argiroupolis.gr,+30 2109610234,,True,https://sgk1argiroupolis.gr/
589654654,7ο Δημοτικό Σχολείο Αγίου Δημητρίου,Attica,Agios Dimitrios,,,,True,
593178562,Δημοτικό Σχολείο Αιγιλάλης-Θολαρίων Αμοργού,South Aegean,Amorgos,mail@dim-aigial.kyk.sch.gr,+30 22850 73148,,True,https://blogs.sch.gr/dimaigia/
593732774,Δημοτικό Σχολείο Σάγκα,Peloponnese,Tripoli,,,,True,
594311358,Δημοτικό Σχολείο Μοσχοχωρίου,Central Greece,Anthili,,,,True,
598404197,Δημοτικο σχολείο Άγιου Ανδρέα - Πραστού,Peloponnese,Agios Andreas,,,,True,
598722896,Ειδικό Δημοτικό Σχολείο Κωφών Αργυρούπολης,Attica,Argyroupoli,,,,True,
599735985,1ο Δημοτικό Σχολείο Βελεστίνου,Thessaly,Velestino,,,,True,
603249951,Δημοτικό,West Greece,Galatas,,,,True,
603281838,Δημοτικό Σχολείο Σαρωνίδας,Attica,Saronida,,,,True,
603894640,46ο Δημοτικό Σχολείο,Crete,Irakleion,,,,True,
604000922,19ο Δημοτικό Σχολείο Ηρακλείου,Crete,Irakleion,,,,True,
608998921,44ο Δημοτικό Σχολείο,Thessaly,Larisa,,,,True,
609562502,Δημοτικό Σχολείο Οθωνών,Ionian Islands,Agios Georgis,,,,True,
612410901,1ο Δημοτικό Σχολείο Ωραιοκάστρου,Central Macedonia,"Αριστοτέλους, Oraiokastro",,,,True,
614009431,18ο Δημοτικό Σχολείο Ιωαννίνων,Epirus,Ioannina,,,,True,
614229408,"3° Δημοτικό Σχολείο Ιωαννινων ""Μαρούτσειο""",Epirus,Ioannina,,,,True,
615810092,7ο δημοτικό Άνω Λιοσίων,Attica,"Καραϊσκάκη & Κούμα, Ano Liosia",mail@7dim-an-liosion.att.sch.gr,+30 210 2471245,,True,https://blogs.sch.gr/7dimanliosion/
616266384,"3ο Δημοτικό Αλίμου ""Λεωνίδας Κωνσταντάρας""",Attica,Alimos,,,,True,
616306245,Δημοτικό / Νηπιαγωγείο,Peloponnese,Koroni,,,,True,
618681539,1ο Δημοτικό Σχολείο Περάματος,Crete,"Αγίου Γεωργίου, Πέραμα, 74052",mail@1dim-peram.reth.sch.gr,+30 28340 22247,,True,https://blogs.sch.gr/1dimperaret/
621318612,13ο Δημοτικό Σχολείο Ιωαννίνων,Epirus,Ioannina,,,,True,
621319356,21ο Δημοτικό Σχόλειο,Epirus,Tsiflikopoulo,,,,True,
622304393,3ο Δημοτικό Σχολείο Ανατολής,Epirus,Anatoli,,,,True,
623436937,1ο Δημοτικό Σχολείο Αίγινας,Attica,Aegina,,,,True,
625059286,7o Δημοτικό Σχολείο Γέρακα,Attica,Gerakas,,,,True,
625211680,6ο Δημοτικό Σχολείο Αλίμου,Attica,Alimos,,,,True,
625772314,6ο Δημοτικό σχολείο,East Macedonia and Thrace,Alexandroupoli,,,,True,
628892213,7ο Δημοτικό Σχολείο Παλαιού Φαλήρου,Attica,Palaio Faliro,,,,True,
630313401,2ο Δημοτικό Σχολείο Λιμένα,East Macedonia and Thrace,Thasos,,,,True,
630767678,5ο και 11ο Δημοτικά Σχολεία Ν. Ιωνίας,Thessaly,"Μαιάνδρου, Βόλος, 38445",,,,True,
630768503,13o Δημοτικό Σχολείο Βόλου,Thessaly,Volos,,,,True,
632638953,14ο Δημοτικό Σχολείο Χαϊδαρίου,Attica,"Κερκύρας, Χαϊδάρι",,,,True,
633554971,9ο Δημοτικό Σχολείο Ρεθύμνου,Crete,"Μάχης Κρήτης, Ρέθυμνο",,,,True,
633967472,1ο Δημοτικό Σχολείο Πετρούπολης,Attica,"Σουλίου, Πετρούπολη",,,,True,
634391329,5ο Δημοτικό Σχολείο Αγίου Δημητρίου,Attica,Agios Dimitrios,,,,True,
636421581,87ο Δημοτικό Σχολείο Θεσσαλονίκης,Central Macedonia,"25ης Μαρτίου, Θεσσαλονίκη, 54645",mail@87dim-thess.thess.sch.gr,+30 2310 823667,,True,https://blogs.sch.gr/87dimthes/
636634946,7ο Δημοτικό Σχολείο,East Macedonia and Thrace,"Αγαθουπόλεως, Δράμα",,,,True,
638352596,25ο Δημοτικό Σχολείο Θεσσαλονίκης,Central Macedonia,Triandria,,,,True,
639232330,1ο Δημοτικό Αγίου Κωνσταντίνου,West Greece,Ayios Konstandinos,,,,True,
639682983,13ο & 21ο Δημοτικά Σχολεία Αγίου Δημητρίου,Attica,Alimos,,,,True,
641533558,21ο Δημοτικό Σχολείο Περιστερίου,Attica,Petroupolis,,,,True,
641533559,21ο Δημοτικό Σχολείο Περιστερίου,Attica,Petroupolis,,,,True,
641533560,21ο Δημοτικό Σχολείο Περιστερίου,Attica,Petroupolis,,,,True,
641805805,5ο Δημοτικό Σχολείο Καλαμαριάς,Central Macedonia,"Αδραμυτίου, Καλαμαριά, 55132",mail@5dim-kalam.thess.sch.gr,+30 2310 44 77 22,,True,http://5dim-kalam.thess.sch.gr/
