Code,Nom,Directeur,Code commune,Adresse,Code postal,Ville,Latitude,Longitude,Tel,Email,Site web,Types,Statut
83237712,Sörviks skola,Mårten Skalberg,2085,Sofiebergsvägen 14,77192,Ludvika,60.19195846843393,15.142441850277093,0240-565820,sun.sorvik@ludvika.se,http://www.ludvika.se/sorvik,"GR,FKLASS,FTH",AKTIV
48184058,Aktiviaskolan,Marcus Gaude,0115,Hjälmstavägen 8,18641,Vallentuna,59.52953640443863,18.07820046973584,070-2277071,info@aktiviaskolan.se,http://www.aktiviaskolan.se,"GR,GRAN",AKTIV
28145722,Aktiviaskolan Enhet Eken,Marcus Gaude,0115,Hjälmstavägen 6,18641,Vallentuna,59.52981221355625,18.078796823952366,070-2277071,info@aktiviaskolan.se,http://www.aktiviaskolan.se,GR,AKTIV
72480263,Anpassad grundskola,Emma Walters,1265,Domaregatan 1 Hus 8,27532,Sjöbo,55.63705746729461,13.702268580228722,0416-27460,emma.walters@sjobo.se,http://www.sjobo.se,"FTH,GRAN",AKTIV
37998000,Emanuelskolan,Emma Walters,1265,Domaregatan 1,27532,Sjöbo,55.633614195693774,13.708085274028482,0416-27460,emma.walters@sjobo.se,http://www.sjobo.se,"GR,FKLASS,FTH",AKTIV
44847689,Kungsörs anpassade grundskola,Hanna Lindahl,1960,Kinnekullevägen 9,73634,Kungsör,59.42072078632332,16.08696442795675,+46227600000,barnochutbildning@kungsor.se,http://kungsor.se,"FTH,GRAN,OPPFTH",AKTIV
37112288,Kulturama Grundsk. Sundbyberg,Sara Kaveh Haraldson,0183,Lötsjövägen 10-12,17452,Sundbyberg,59.37469899035507,17.96650502034701,010-1576130,info@kulturama.se,http://www.kulturama.se,"GR,OPPFTH",AKTIV
22564883,Anpassad grundskola,Anders Englund,1470,Skolgatan 20,53431,Vara,58.26441266312413,12.955504995564015,0512-31136,sarskolan@vara.se,http://www.vara.se,GRAN,AKTIV
76523419,Arentorps skola,Pia Evertsson,1470,"Arentorp, Kedumsvägen",53494,Vara,58.23636378928167,12.869745715898901,0512-31773,pia.evertsson@vara.se,http://www.vara.se,"GR,FKLASS,FTH",AKTIV
69387160,Larv Tråvad skola,Susanne Lundell,1470,Idrottsgatan 13,53492,Tråvad,58.252176893881526,13.086038036630853,0512-31814,susanne.lundell@vara.se,http://www.vara.se,"GR,FKLASS,FTH",AKTIV
45270097,Alléskolan,Mattias Norberg,1470,Skolgatan 24,53431,Vara,58.262284596502624,12.960076980029644,0512-31160,mattias.norberg@vara.se,http://www.vara.se,GR,AKTIV
87282627,Levene skola,Anna Fransson,1470,"Levene, Storgatan 50",53473,Stora Levene,58.32810759843505,12.908633917654312,0512-31038,anna.fransson@vara.se,http://www.vara.se,"GR,FKLASS,FTH",AKTIV
30527685,Nästegårdsskolan fsk-åk6,Magnus Andersson,1470,Götgatan 9,53530,Kvänum,58.30251164586439,13.18447040943127,0512-31602,magnus.andersson@vara.se,http://vara.se,"GR,FKLASS,FTH",AKTIV
30499176,Nästegårdsskolan åk7-åk9,Annica Berg Svensson,1470,Götgatan 9,53530,Kvänum,58.30251164586439,13.18447040943127,0512-31602,annica.bergsvensson@vara.se,http://vara.se,GR,AKTIV
90185249,Torsgårdsskolan,Malin Svantesson,1470,Johan Brinks gata 17,53432,Vara,58.264039449687196,12.972114476625197,0512-31148,malin.svantesson@vara.se,http://vara.se,"GR,FKLASS,FTH",AKTIV
12902856,Vedums skola,Christer Wetterbrandt,1470,Herrljungavägen 1,53460,Vedum,58.169297744119,13.000396893651564,0512-31635,christer.wetterbrandt@vara.se,http://www.vara.se,"GR,FKLASS,FTH",AKTIV
48012955,Trollhättans anpassade grundskola 7-9,Lotta Ahlqvist,1488,Nyckelpigevägen 1,46167,Trollhättan,58.25637641902122,12.277479019655775,0520-496380,lotta.ahlqvist@trollhattan.se,https://www.trollhattan.se,GRAN,AKTIV
71592444,Kallingeskolan F-6,Gitte Garnborn,1081,Tivolivägen 1,37252,Kallinge,56.24501937512884,15.282463716493869,0457-617315,kontakt@ronneby.se,http://www.ronneby.se,"GR,FKLASS,FTH",AKTIV
30181143,Strängnäs Montessoriskola,Jessica Nordvall,0486,"Sundbyvägen 14, Sundby Park",64551,Strängnäs,59.3812798873141,17.048141053519164,0721-730101,kontakt@strangnasmontessori.se,http://www.strangnasmontessori.se,"GR,FKLASS,FTH",AKTIV
58173761,Olovslundskolan,Hanna Hörnqvist,0123,Novembervägen 19,17760,Järfälla,59.42425016354957,17.81716329597079,08-58029382,olovslundskolan@jarfalla.se,http://www.jarfalla.se,"GR,FKLASS,FTH,GRAN,OPPFTH",AKTIV
43607066,Fröafallsskolan,Annika Fast,0687,Vädergatan,57338,Tranås,58.0183553921763,14.974897999953244,0140-68258,barnutbildning@tranas.se,http://www.tranas.se,"GR,FKLASS,FTH",AKTIV
55055777,Fagernäs skola,Jenny Rönnqvist Östlund,2582,Skolvägen 2,96137,Boden,65.82259038711472,21.72814563868787,0921-62024,utbildningsforvaltningen@boden.se,http://www.boden.se/utbildning,"GR,FKLASS,FTH",AKTIV
29649408,Älvskolan,Karin Öberg,2582,Träskvägen 1,96197,Gunnarsbyn,66.0867794531321,21.808172703940823,0924-21013,utbildningsforvaltningen@boden.se,http://www.boden.se/utbildning,"GR,FKLASS,FTH",AKTIV
98704682,Svartbjörnsbyns skola,Karin Öberg,2582,Plogvägen 15,96142,Boden,65.8483975771185,21.700028881887015,0921-62022,utbildningsforvaltningen@boden.se,http://www.boden.se/utbildning,"GR,FKLASS,FTH",AKTIV
60633912,Brönjaskolan,Anna Elisabet Thorsson,2582,Fruktvägen 3,96148,Boden,65.77182078924761,21.737072523068456,0921-62463,utbildningsforvaltningen@boden.se,http://www.boden.se/utbildning,GR,AKTIV
82094905,Harads skola,Kamilla Vesterberg,2582,Televägen 4,96178,Harads,66.08499960758691,20.95048876875014,0928-10688,utbildningsforvaltningen@boden.se,http://www.boden.se/utbildning,"GR,FKLASS,FTH",AKTIV
53832535,Hedensskolan,Lars Pettersson Lindmark,2582,Opalvägen 24,96146,Boden,65.81768630505576,21.572590862286464,0921-62673,utbildningsforvaltningen@boden.se,http://www.boden.se/utbildning,"GR,FKLASS,FTH",AKTIV
75860725,Mårängskolan,Annevi Larsson,2582,Trånga gatan 31,96150,Boden,65.75973983946139,21.74548477595467,0921-62343,utbildningsforvaltningen@boden.se,http://www.boden.se/utbildning,"GR,FKLASS,FTH",AKTIV
83862028,Stureskolan,Anna Elisabet Thorsson,2582,Sturegatan 11,96133,Boden,65.8196247944298,21.698882504473428,0921-62086,utbildningsforvaltningen@boden.se,http://www.boden.se/utbildning,GR,AKTIV
91959964,GRAN Prästholmsskolan,Sari Angeria Haara,2582,Prinsgatan 26,96131,Boden,65.8311531280879,21.70009317891372,0921-62691,utbildningsforvaltningen@boden.se,http://www.boden.se/utbildning,"FTH,GRAN",AKTIV
65480597,GRAN Stureskolan,Anna Elisabet Thorsson,2582,Sturegatan 11,96133,Boden,65.8197749991118,21.699361326569377,0921-62086,utbildningsforvaltningen@boden.se,http://www.boden.se/utbildning,GRAN,AKTIV
67642516,Torpgärdsskolan,Carina Förare,2582,Yrkesvägen 14,96139,Boden,65.80442042024097,21.737921992017885,0921-62496,utbildningsforvaltningen@boden.se,http://www.boden.se/utbildning,"GR,FKLASS,FTH",AKTIV
10411502,Unbyns skola,Kamilla Vesterberg,2582,Unbyn 306,96193,Boden,65.71035930419373,21.763240658950345,0921-480046,utbildningsforvaltningen@boden.se,http://www.boden.se/utbildning/,"GR,FKLASS,FTH",AKTIV
30191226,ISGR International section MYP 6-10,Patrick Mac Aulay,1480,Molinsgatan 6,41133,Göteborg,57.69455994318901,11.974288054025326,031-7089200,patrick.mcauley@isgr.se,http://www.isgr.se,GR,AKTIV
41294775,ISGR International section PYP K-5,Lee Brown,1480,Guldhedsgatan 6,41320,Göteborg,57.687645920210144,11.96719452586643,031-7089250,lee.brown@staff.isgr.se,http://www.isgr.se,"GR,FKLASS,FTH",AKTIV
46133825,Örbyskolan F-3,Emma Svensson,1463,Månsavägen 6,51131,ÖRBY,57.482752858002684,12.703537918507886,0320-217335,orbyskolan@mark.se,http://mark.se,"GR,FKLASS,FTH",AKTIV
76018506,Kunskapsskolan Örebro,Fredrik Retelius,1880,Åstadalsvägen 4,70221,Örebro,59.25145141930025,15.242614822358371,08-51008321,info.orebro@kunskapsskolan.se,https://www.kunskapsskolan.se/skolor/orebro,GR,AKTIV
23066257,Kulturama gr. Hammarby Sjöstad,Lorenz Johansson,0180,Virkesvägen 21,10432,Stockholm,59.30174963627434,18.097730399365553,010-1576100,info@kulturama.se,http://www.kulturama.se,"GR,OPPFTH",AKTIV
82402144,Internationella Engelska Skolan Helsingborg,Rachel Kjellman,1283,Magistergatan 2,25245,Helsingborg,56.03916698668725,12.709013544526398,070-9466249,info.helsingborg@engelska.se,http://www.engelska.se,"GR,OPPFTH",AKTIV
90732940,Internationella Engelska Skolan Bromma,Rachel Ann Heimeier Rothfuchs,0180,Riksbyvägen 40-48,16874,Bromma,59.34258882213788,17.944474241616035,08-56461940,info.bromma@engelska.se,http://www.engelska.se,"GR,OPPFTH",AKTIV
74358019,Internationella Engelska Skolan Nacka,Donald Christian,0182,Augustendalsvägen 1,13152,Nacka Strand,59.314982471229705,18.16109444308624,08-56296900,info.nacka@engelska.se,http://www.engelska.se,"GR,OPPFTH",AKTIV
63826797,Internationella Engelska Skolan Lund,Per Ola Olsson,1281,Sankt Lars Väg 90,22270,Lund,55.68788105351254,13.18221950618103,073-6619823,info.lund@engelska.se,http://www.engelska.se,"GR,OPPFTH",AKTIV
74482611,Internationella Engelska skolan Hässelby,Carina Sundström Bertsdotter,0180,Aprikosgatan 68-74,16566,Hässelby,59.362248724251145,17.836344205263654,08-52248200,info.hasselby@engelska.se,http://www.engelska.se,"GR,OPPFTH",AKTIV
46042136,Internationella Engelska Skolan Västerås,Jennifer Sembrant,1980,Hörntorpsvägen 2,72471,Västerås,59.61997855866992,16.468310968284108,021-4717450,info.vasteras@engelska.se,http://www.engelska.se,"GR,OPPFTH",AKTIV
66892094,Lidåkerskolan,Tommy Hagen,1494,Majorsallén 79,53139,Lidköping,58.4904952003893,13.15635155527591,0510-770788,lidakerskolan@lidkoping.se,http://www.lidkoping.se,"GR,FKLASS,FTH",AKTIV
54361227,Björndammens skola F-6,Hanna Johansson,1402,Krondammsvägen 14,43343,Partille,57.73014281395927,12.11235182289699,031-7929827,kundcenter@partille.se,http://www.partille.se,"GR,FKLASS,FTH,OPPFTH",AKTIV
29796042,ESF Skarpnäck AB,Sofia Liberg,0180,Gondolgatan 16. 3 tr,12832,Skarpnäck,59.266294065704386,18.136882989550617,08-4473540,ankie.glas@esgondolen.se,https://www.esgondolen.se/,"GR,FKLASS,FTH,OPPFTH",AKTIV
69329486,Källängens skola,Anna-Lena Jenny Bergman,0186,Källängsvägen 1,18143,Lidingö,59.37227772912638,18.145715649004487,08-7313515,anna.lena.jenny.bergman@lidingo.se,https://www.lidingo.se/kallangensskola,"GR,FTH",AKTIV
80631297,Iggesunds skola,Ann Christin Blückert,2184,Stora vägen 15A,82531,Iggesund,61.645386442253006,17.0785915576807,0650-19842,larande@hudiksvall.se,http://www.hudiksvall.se,"GR,FKLASS,FTH",AKTIV
58219202,Bodbysunds miljöskola,Katarina Larsson,2482,Bodbysund 40,93793,Burträsk,64.49768713126637,20.728307776733743,070-2744665,skolan@bodbysund.se,http://www.bodbysund.se,"GR,FKLASS",AKTIV
21641008,Nybyskolan,Therése Jakobsson,2409,Skolgatan 17,91534,Ånäset,64.2750762774456,21.0427626599558,0934-14231,kommun@robertsfors.se,https://www.robertsfors.se/barn-utbildning/grundskolor/,"GR,FKLASS,FTH,GRAN",AKTIV
74131494,Tundalsskolan åk 7-9,Linda Berglund,2409,Skolgatan 6,91531,Robertsfors,64.19153537133546,20.854544168475673,0934-14164,kommun@robertsfors.se,https://www.robertsfors.se/barn-utbildning/grundskolor/,GR,AKTIV
47410806,Åkullsjöns skola,Veronica Berg,2409,"Skolvägen 4, Åkullsjön",91592,Robertsfors,64.26865428105884,20.490086550007433,0934-14000,kommun@robertsfors.se,http://www.skola.robertsfors.se/akull,"GR,FKLASS,FTH",AKTIV
63863363,Älvbrinkens skola,Bodil Jacobsson,2404,Segerståhls väg 5,92232,Vindeln,64.20610330051137,19.70901384880958,0933-14061,vindelns.kommun@vindeln.se,http://www.vindeln.se,"GR,FKLASS,FTH,GRAN",AKTIV
67995611,Söndrumsskolan 1-9,Gisela Berg Rudolfsson,1380,Knut Peters väg 21,30258,Halmstad,56.66768947453443,12.79805210281552,035-138950,bun.diarium@halmstad.se,http://www.halmstad.se/forskolaskola/grundskola616ar/grundskolor,"GR,FTH",AKTIV
42990016,Sofiebergsskolan F-3,Helena Hyttfors Jonsson,1380,Sofiebergsvägen,30250,Halmstad,56.69389949303707,12.866758671344964,035-138683,bun.diarium@halmstad.se,http://www.halmstad.se/forskolaskola/grundskola616ar/grundskolor.635.html,"GR,FKLASS,FTH",AKTIV
70167853,Andersbergsskolan F-3,Charlotta Karlsson,1380,Skolgången,30255,Halmstad,56.662020983048656,12.899304096545064,035-182727,bun.diarium@halmstad.se,http://www.halmstad.se/forskolaskola/grundskola616ar/grundskolor.635.html,"GR,FKLASS,FTH",AKTIV
36130879,Klaraskolan 5-9,Jenny Wiemo,1380,Frennarpsvägen 6,30244,Halmstad,56.672190913672594,12.857490508580042,035-137000,bun.diarium@halmstad.se,http://www.halmstad.se,GR,AKTIV
86458114,Nya Rösparksskolan,Kent Jönsson,1492,Läroverksgatan 18,66237,Åmål,59.05949134014527,12.695708222037155,0532-17181,rosparksskolan@amal.se,http://www.amal.se,"GR,FKLASS,FTH",AKTIV
61093956,Majåkerskolan,Jenny Ryding,1494,Kockgårdsgatan 6,53141,Lidköping,58.4819656581528,13.141738204635645,0510-770073,majakerskolan@lidkoping.se,http://www.lidkoping.se,"GR,FKLASS,FTH",AKTIV
75730222,Bokelundaskolan,Rolf Isaksson,1257,Gerdagatan 1,28673,Skånes Fagerhult,56.373997949132395,13.46235480032008,0435-55088,rolf.isaksson@orkelljunga.se,http://www.orkelljunga.se,"GR,FKLASS,FTH",AKTIV
10327429,Örkelljunga anpassad grundskola 1-9,Håkan Persson,1257,Skolgatan 1-3,28634,Örkelljunga,56.27577493733616,13.272299852211678,0435-55214,hakan.persson@orkelljunga.se,http://www.orkelljunga.se,"FTH,GRAN",AKTIV
45573931,Beringskolan,Rolf Isaksson,1257,Skolgatan 1-3,28634,Örkelljunga,56.28034918524233,13.275504002091424,0435-55088,rolf.isaksson@orkelljunga.se,http://www.orkelljunga.se,"GR,FKLASS,FTH",AKTIV
68313632,Ekets skola,Annika Davidsson,1257,Kungsleden 45,28634,Eket,56.24537683065045,13.190667153934678,0435-55166,annika.davidsson@orkelljunga.se,http://www.orkelljunga.se,"GR,FKLASS,FTH",AKTIV
13496497,Mårdenskolan,Ellen Karlsson,1257,Pumpmakaregatan 2,28692,Örkelljunga,56.286935846083715,13.273559454457818,0435-55076,ellen.karlsson@orkelljunga.se,http://www.orkelljunga.se,"GR,FKLASS,FTH",AKTIV
84214609,Hedens skola,Thomas Gunnarsson,1981,Hedens skola,73071,Salbohed,59.86924099710739,16.391179861917507,0224-747000,skolkontoret@sala.se,http://www.sala.se/skola-forskola,"GR,FKLASS,FTH",AKTIV
46962800,Kila skola,Thomas Gunnarsson,1981,Lindgårdsvägen 12,73394,Sala,59.87265826529305,16.546995541112203,0224-747000,skolkontoret@sala.se,http://www.sala.se/,"GR,FKLASS,FTH",AKTIV
58102266,Vittra Sollentuna,Elin Möller,0163,Sollentunavägen 189,19135,Sollentuna,59.432570209332354,17.949365115770746,08-6253331,sollentuna@vittra.se,http://www.vittra.se/sollentuna,"GR,FKLASS,FTH,OPPFTH",AKTIV
55597667,Vittra Örebro,Magdalena Iljans,1880,Karlsgatan 30,70341,Örebro,59.277882666474696,15.193256887910723,019-165661,orebro@vittra.se,http://www.vittra.se/orebro/,"GR,FTH",AKTIV
79956863,Resursskola F-6,Annika Fast,0687,Vädergatan,57338,Tranås,59.225698888397794,15.159174168922648,0140-68258,barnutbildning@tranas.se,http://www.tranas.se,GR,AKTIV
70133882,Heleneborgsskolan,Lena Palm Samuelsson,1214,Skolgatan 14,26831,Svalöv,55.916909362472225,13.109807768989402,0418-475216,lena.palmsamuelsson@svalov.se,http://svalov.se,"GR,FKLASS,FTH",AKTIV
78854871,Eleonoraskolan AGR,Anna Kristina Ronquist,0127,Borgvägen 10,14568,NORSBORG,59.24920095276683,17.824560315192453,070-77754998,anna.ronquist@botkyrka.se,,GRAN,AKTIV
10184517,Eleonoraskolan,Anna Kristina Ronquist,0127,Borgvägen 10,14568,Norsborg,59.24920095276683,17.824560315192453,070-71803399,anna.ronquist@botkyrka.se,,"GR,FKLASS,FTH,GRAN",AKTIV
45109375,Brogårdaskolans anpassade grundskola,Annika Persson,1260,Tibbarpsgatan 43,26733,Bjuv,56.09425254342965,12.912249919309613,042-4585310,brogardaskolan@bjuv.se,https://www.bjuv.se/,"FTH,GRAN",AKTIV
61162900,Varagårdsskolans anpassade grundskola,Annika Persson,1260,Södra storgatan 21,26740,Bjuv,56.08238553839633,12.924262987076876,042-4585320,varagardsskolan@bjuv.se,http://www.bjuv.se,GRAN,AKTIV
15534344,Viggestorpsskolan,Sophie Thornestedt,0562,Torstorpsvägen 2,61234,Finspång,58.700136622842024,15.750143108827169,0122-85595,viggestorp.skolan@finspang.se,http://www.finspang.se,"GR,FKLASS,FTH",AKTIV
91634644,Brunne skola,Herman Norberg,2280,Brunne 135,87192,Härnösand,62.65267122119641,17.636095649879017,0611-348735,brunneskola@harnosand.se,http://www.harnosand.se/barnochutbildning,"GR,FKLASS,FTH",AKTIV
13509450,Brunne Resursskola,Herman Norberg,2280,Brunne 135,87192,Härnösand,62.65264500005031,17.6361086382337,0611-348735,brunneskola@harnosand.se,http://harnosand.se/barnochutbildning,GR,AKTIV
78789883,Hälledals skola,Herman Norberg,2280,Folketshusvägen 9,87198,Ramvik,62.80635926304384,17.86240887743854,0611-348091,halledalsskola@harnosand.se,http://www.harnosand.se/barnochutbildning,"GR,FKLASS,FTH",AKTIV
27395094,Älandsbro skola åk F-6,Herman Norberg,2280,Äland 109,87171,Älandsbro,62.6718125439354,17.83673112129872,0611-348872,alandsbroskola@harnosand.se,http://www.harnosand.se/barnochutbildning,"GR,FKLASS,FTH",AKTIV
38620615,Eklandaskolan,Malin Ek,1481,Eklanda allé 15,43159,Mölndal,57.6508504600701,11.970857285542643,031-3152339,malin.ek@molndal.se,http://www.molndal.se,"GR,FKLASS,FTH",AKTIV
53442807,Sörgårdsskolan,Ulrika Modé Olausson,1481,Hökegårdsgatan 16,43168,Mölndal,57.67719561014158,11.994575050525805,070-4677731,ulrika.mode-olausson@molndal.se,http://www.molndal.se,GR,AKTIV
41921747,Internationella Engelska Skolan Johanneberg,Jo Hussey,1480,Framnäsgatan 25,41264,Göteborg,57.68369385595072,11.993280731425745,031-3818502,info.johanneberg@engelska.se,http://www.engelska.se,"GR,OPPFTH",AKTIV
13050305,Katrinebergsskolan,Fredrik Mellerot,1481,Amaryllisgången 4,43162,Mölndal,57.64862247843787,12.012193356789986,072-3810641,fredrik.melleroth@molndal.se,http://www.molndal.se,"GR,FKLASS,FTH",AKTIV
41376394,Solängsskolan,Lars Andrén,1481,Viltstigen 1,43143,Mölndal,57.65722622641109,11.999395991313301,031-3153211,lars.andren@molndal.se,http://www.molndal.se,GRAN,AKTIV
61728212,Eldsbergaskolan F-6,Lisa Haraldsson,1380,Prästvägen,30244,Eldsberga,56.59728582391666,12.996974090649008,035-138874,bun.diarium@halmstad.se,http://www.halmstad.se/forskolaskola/grundskola616ar/grundskolor.635.html,"GR,FKLASS,FTH",AKTIV
85092070,Solstadens skola,Veronica Hjalmarsson,1780,Kasernhöjden 30,65339,Karlstad,59.3880470779211,13.488733997518082,090-124600,myndigheter@edukatus.se,http://www.thorenframtid.se,"GR,FKLASS,FTH",AKTIV
29868932,Brösarps skola,Lina Svensson,1270,Magistervägen 9,27350,Brösarp,55.72426790776691,14.096245121330284,0417-18061,ann-kristin.montan@tomelilla.se,http://www.tomelilla.se,"GR,FKLASS,FTH",AKTIV
45769922,Nordic International School Trollhättan,Hamid Khan Zafar,1488,Lasarettsvägen 11,46152,Trollhättan,58.2717625872684,12.290444220016502,073-4348446,trollhattan@nordicinternational.se,http://www.nordicinternational.se/trollhattan,GR,AKTIV
48070143,Resursskola Sjungande dalen,Jenny Eriksson,2482,Konsertvägen 3,93146,Skellefteå,64.76119671244295,20.91825196100368,0910-735000,kundtjanst@skelleftea.se,www.skelleftea.se,GR,AKTIV
57510246,Snitz Grundskola,AnnSofi Rydholm,0180,Snickerigatan 4,12626,Hägersten,59.29960617387872,17.99077322145647,0768-852164,info.grundskola@snitz.se,https://snitz.se/grundskola/,GR,AKTIV
67662754,Vittra Telefonplan,Kat Kaur Olsson,0180,Snickerigatan 4,12626,Hägersten,59.299605461444735,17.99076003410476,08-6816980,telefonplan@vittra.se,http://www.vittra.se/telefonplan,"GR,FKLASS,FTH,OPPFTH",AKTIV
58310322,Trädgårdsstadsskolan,Helena Thunvall Björshammar,0127,Dymmelkärrsvägen 33,14650,Tullinge,59.22085075489624,17.91421507782485,072-7292290,tradgardsstadsskolan@botkyrka.se,http://www.botkyrka.se/tradgardsstadsskolan,"GR,FKLASS,FTH",AKTIV
10495223,Tullingebergsskolan,Helena Thunvall Björshammar,0127,Tullingebergsvägen 39,14645,Tullinge,59.21252846262907,17.906440807160617,072-2412980,helena.bjorshammar@botkyrka.se,http://www.botkyrka.se/tullingebergsskolan,"GR,FKLASS,FTH",AKTIV
30031281,Tullingebergsskolan AGR,Helena Thunvall Björshammar,0127,Tullingebergsvägen 39,14645,Tullinge,59.21252846262907,17.906440807160617,072-7083220,helena.bjorshammar@botkyrka.se,http://www.botkyrka.se/tullingebergsskolan,"FTH,GRAN",AKTIV
51863294,Parkhemsskolan,Helena Thunvall Björshammar,0127,Adler Salvius Väg 128,14653,Tullinge,59.21621847589121,17.893997012840757,072-5966710,helena.bjorshammar@botkyrka.se,http://www.botkyrka.se/parkhemsskolan,"GR,FKLASS,FTH",AKTIV
96905508,Fladängskolan,Jessica Kroon,1262,Fladängsgatan 2,23440,Lomma,55.67648642279319,13.071576123566569,040-6411000,info@lomma.se,http://www.lomma.se,"GR,FKLASS,FTH",AKTIV
26824650,Strandskolan,Jessica Kroon,1262,Sjögräsgatan 1,23433,Lomma,55.66947171079776,13.065115277876902,040-6411000,info@lomma.se,http://www.lomma.se,"GR,FKLASS,FTH",AKTIV
44612766,Vällsjöskolan F-6,Lisa Christensson,1401,Vällbäcksvägen 6,43542,Mölnlycke,57.64980364624659,12.093686899907684,031-7246193,utbildning@harryda.se,http://www.harryda.se,"GR,FKLASS,FTH,OPPFTH",AKTIV
89851619,JENSEN grundskola Bro-Mälarstrand,Asko Klemola,0139,Bondhagsvägen 4,19733,Bro,59.50266188754489,17.61743864276115,073-7731319,asko.klemola@jenseneducation.se,http://www.jensengrundskola.se/bro-malarstrand,"GR,FKLASS,FTH",AKTIV
41740792,Fagerhultsskolan 4-6,Cecilia Johannisson,1401,Sportvägen 8,43853,Hindås,57.696446760100045,12.43721544760561,031-7246161,fagerhultsskolan@harryda.se,http://www.harryda.se,"GR,OPPFTH",AKTIV
84346437,Fagerhultsskolan 7-9,Sandra Söderberg,1401,Sportvägen 8,43853,Hindås,57.696450398042835,12.437173232245334,031-7246943,fagerhultsskolan@harryda.se,http://www.harryda.se,GR,AKTIV
57457346,Önnerödsskolan 4-9,Jan Colm,1401,Önnerödsvägen 1,43835,Landvetter,57.69826235322165,12.208236724603616,031-7246298,onnerodsskolan@harryda.se,http://www.harryda.se,"GR,OPPFTH",AKTIV
87340519,Mosslyckeskolan 3-9,Jenny Segergren,1401,Önnerödsvägen 2,43835,Landvetter,57.69943455871953,12.20696175504047,031-7248203,utbildning@harryda.se,http://www.harryda.se,"GR,FTH,OPPFTH",AKTIV
85818112,Rävlandaskolan F-9,Viveka Grimslätt,1401,Sätilavägen 2,43897,Rävlanda,57.64867966404629,12.491458612137894,031-7248520,utbildning@harryda.se,http://www.harryda.se,"GR,FKLASS,FTH,OPPFTH",AKTIV
57200977,Backaskolan F-3,Susanne Thander,1401,Backavägen 40,43836,Landvetter,57.68586011812725,12.217102742588573,031-7248782,backaskolan@harryda.se,http://harryda.se,"GR,FKLASS,FTH",AKTIV
71854685,Västerängsskolan,Eva Lidén,1264,Humlegatan 1,27438,Skurup,55.475350016079325,13.484602455975104,0411-536000,skolutbildningsforvaltningen@skurup.se,,"GR,FKLASS,FTH",AKTIV
86518161,Västerängsskolan anpassad grundskola,Johanna Lindgren,1264,Humlegatan 1,27438,Skurup,55.47460332312516,13.484488548938883,0411-536000,skolutbildningsforvaltningen@skurup.se,,GRAN,AKTIV
93838287,Östergårdsskolan,Mats Nilsson,1264,Sotaregatan 1,27436,Skurup,55.4848430076421,13.50637675133101,0411-536000,skolutbildningsforvaltningen@skurup.se,http://www.skurup.se/,"GR,FKLASS,FTH",AKTIV
93204806,Slimmingeby skola,Eva Lidén,1264,Slimmingeby,27492,Skurup,55.48044214483978,13.502341930298032,0411-536000,skolutbildningsforvaltningen@skurup.se,http://www.skurup.se/,"GR,FKLASS,FTH",AKTIV
49036576,Rydsgårdsskolan,Henric Nilsson,1264,Västergatan 10,27461,Rydsgård,55.47312793070808,13.575987469863056,0411-536000,skolutbildningsforvaltningen@skurup.se,http://www.skurup.se/,"GR,FKLASS,FTH",AKTIV
51173156,Rutgerskolan,Rosita Alexandersson,1264,Vaktgatan 4,27434,Skurup,55.47591471878183,13.503969300017083,0411-536000,skolutbildningsforvaltningen@skurup.se,http://www.skurup.se/,"GR,FKLASS,FTH",AKTIV
31975018,Prästamosseskolan,Liselott Nilsson,1264,Mariagatan 3,27434,Skurup,55.47486292021886,13.501002964470747,0411-536000,skolutbildningsforvaltningen@skurup.se,https://www.skurup.se/prastamosseskolan,"GR,FTH",AKTIV
19459738,Mölleskolan,Ann Holmström,1264,Kyrkvägen 7,27451,Skivarp,55.42549812270486,13.566224715886229,0411-536000,skolutbildningsforvaltningen@skurup.se,http://www.skurup.se/,"GR,FKLASS,FTH",AKTIV
60217642,Alléskolan,Johanna Lindgren,1264,Bruksgatan 1,27435,Skurup,55.477532831072196,13.508098449883013,0411-536000,skolutbildningsforvaltningen@skurup.se,http://www.skurup.se/,"GR,FKLASS,FTH",AKTIV
12725451,Fjälkinge skola L,Sabina Norblad,1290,Riddaregatan 44A,29167,Fjälkinge,56.036705366232994,14.274326872495147,044-136670,fjalkinge.skola@kristianstad.se,http://www.kristianstad.se/fjalkingeskola,"GR,FKLASS,FTH",AKTIV
88207732,Blommensbergsskolan,Madeleine Reiser,0180,Blommensbergsvägen 116 C,11765,Stockholm,59.314081412161634,18.02042690495266,076-1222713,blommensbergsskolan@edu.stockholm.se,https://grundskola.stockholm/hitta-grundskola/grundskola/blommensbergsskolan,"GR,FKLASS,FTH,GRAN",AKTIV
37653586,Anpassad grundskola 1,Emma Löfqvist,0780,Högstorpsvägen 147,36044,Växjö,56.87666407182515,14.850835689718172,0470-43690,utbildningsnamnden@vaxjo.se,http://www.vaxjo.se/ljungfalleskola,"GRAN,FTH",AKTIV
85713270,Anpassad grundskola 2,Andreas Söderqvist,0780,Drabantvägen 4,35254,Växjö,56.84899419544538,14.822334732588988,0470-796176,utbildningsnamnden@vaxjo.se,http://www.vaxjo.se/ljungfalleskola,"GRAN,FTH",AKTIV
